cell_id,table_name,row_index,column,competitor,value,evidence_ids
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_竞品名称,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,竞品名称,天斧100zz,天斧100zz,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_官方核心定位,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,官方核心定位,天斧100zz,待搜索（方向：品牌公开核心心智定位；关键词：尤尼克斯 天斧100zz 官方产品定位）,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_核心目标用户画像,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,核心目标用户画像,天斧100zz,球龄3年以上中高水平爱好者，消费能力匹配1000-2000元高端拍预算,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_主打适配场景,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,主打适配场景,天斧100zz,待搜索（方向：官方推荐核心使用场景；关键词：天斧100zz 官方适配场景）,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_核心性能卖点,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,核心性能卖点,天斧100zz,待搜索（方向：核心性能参数；关键词：天斧100zz 中杆硬度 平衡点 线孔设计）,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_上手门槛用户评价,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,上手门槛用户评价,天斧100zz,普遍反馈上手门槛较高，普通进阶用户需较长时间适应,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_0_证据ID,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,0,证据ID,天斧100zz,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]","[""ev_077"", ""ev_078"", ""ev_080"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_1_竞品名称,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,1,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_072"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_1_官方核心定位,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,1,官方核心定位,尤尼克斯天斧88D-PRO,待搜索（方向：品牌公开核心心智定位；关键词：尤尼克斯 天斧88D-PRO 官方产品定位）,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_072"", ""ev_074"", ""ev_083""]"
1000_2000元高端进攻羽毛球拍核心基础属性横向对比_1_核心目标用户画像,1000-2000元高端进攻羽毛球拍核心基础属性横向对比,1,核心目标用户画像,尤尼克斯天斧88D-PRO,球龄3年以上中高水平爱好者，消费能力匹配1000-2000元高端拍预算,"[""ev_077"", ""ev_078"", ""ev_080"", ""ev_072"", ""ev_074"", ""ev_083""]"
