cell_id,table_name,row_index,column,competitor,value,evidence_ids
核心硬件参数横向对比表_0_竞品名称,核心硬件参数横向对比表,0,竞品名称,罗技 G903,罗技 G903,"[""ev_067""]"
核心硬件参数横向对比表_0_最高DPI,核心硬件参数横向对比表,0,最高DPI,罗技 G903,25600,"[""ev_067""]"
核心硬件参数横向对比表_0_传感器型号,核心硬件参数横向对比表,0,传感器型号,罗技 G903,HERO 25K,"[""ev_067""]"
核心硬件参数横向对比表_0_裸机重量,核心硬件参数横向对比表,0,裸机重量,罗技 G903,约110g,"[""ev_067""]"
核心硬件参数横向对比表_0_支持连接方式,核心硬件参数横向对比表,0,支持连接方式,罗技 G903,2.4G无线+有线双模,"[""ev_067""]"
核心硬件参数横向对比表_0_轮询率上限,核心硬件参数横向对比表,0,轮询率上限,罗技 G903,待搜索（方向：验证原生硬件支持的最高USB回报率；关键词：罗技G903 原生轮询率上限）,"[""ev_067""]"
核心硬件参数横向对比表_0_标称续航时长,核心硬件参数横向对比表,0,标称续航时长,罗技 G903,180小时,"[""ev_067""]"
核心硬件参数横向对比表_0_无线充电支持类型,核心硬件参数横向对比表,0,无线充电支持类型,罗技 G903,仅兼容罗技专属Powerplay协议，不支持通用Qi,"[""ev_067""]"
核心硬件参数横向对比表_0_可编程按键数量,核心硬件参数横向对比表,0,可编程按键数量,罗技 G903,11个,"[""ev_067""]"
核心硬件参数横向对比表_0_证据ID,核心硬件参数横向对比表,0,证据ID,罗技 G903,"[""ev_067""]","[""ev_067""]"
核心硬件参数横向对比表_1_竞品名称,核心硬件参数横向对比表,1,竞品名称,罗技 gpw3,罗技 gpw3,"[""ev_067""]"
核心硬件参数横向对比表_1_最高DPI,核心硬件参数横向对比表,1,最高DPI,罗技 gpw3,待搜索（方向：核实官方标称的最高DPI参数；关键词：罗技GPW3 最高DPI）,"[""ev_067""]"
核心硬件参数横向对比表_1_传感器型号,核心硬件参数横向对比表,1,传感器型号,罗技 gpw3,待搜索（方向：确认官方标称的传感器具体型号；关键词：罗技GPW3 传感器型号）,"[""ev_067""]"
核心硬件参数横向对比表_1_裸机重量,核心硬件参数横向对比表,1,裸机重量,罗技 gpw3,约60g,"[""ev_067""]"
核心硬件参数横向对比表_1_支持连接方式,核心硬件参数横向对比表,1,支持连接方式,罗技 gpw3,待搜索（方向：统计产品支持的所有连接方式；关键词：罗技GPW3 支持连接方式）,"[""ev_067""]"
核心硬件参数横向对比表_1_轮询率上限,核心硬件参数横向对比表,1,轮询率上限,罗技 gpw3,8KHz,"[""ev_067""]"
核心硬件参数横向对比表_1_标称续航时长,核心硬件参数横向对比表,1,标称续航时长,罗技 gpw3,待搜索（方向：核实官方标称的续航时长参数；关键词：罗技GPW3 标称续航时长）,"[""ev_067""]"
核心硬件参数横向对比表_1_无线充电支持类型,核心硬件参数横向对比表,1,无线充电支持类型,罗技 gpw3,待搜索（方向：验证产品支持的无线充电协议类型；关键词：罗技GPW3 无线充电支持类型）,"[""ev_067""]"
核心硬件参数横向对比表_1_可编程按键数量,核心硬件参数横向对比表,1,可编程按键数量,罗技 gpw3,待搜索（方向：统计产品支持的可编程按键总数；关键词：罗技GPW3 可编程按键数量）,"[""ev_067""]"
核心硬件参数横向对比表_1_证据ID,核心硬件参数横向对比表,1,证据ID,罗技 gpw3,"[""ev_067""]","[""ev_067""]"
核心硬件参数横向对比表_2_竞品名称,核心硬件参数横向对比表,2,竞品名称,雷蛇炼狱蝰蛇v3 专业版,雷蛇炼狱蝰蛇v3 专业版,"[""ev_067""]"
核心硬件参数横向对比表_2_最高DPI,核心硬件参数横向对比表,2,最高DPI,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：核实官方标称的最高DPI参数；关键词：雷蛇炼狱蝰蛇V3专业版 最高DPI）,"[""ev_067""]"
核心硬件参数横向对比表_2_传感器型号,核心硬件参数横向对比表,2,传感器型号,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：确认官方标称的传感器具体型号；关键词：雷蛇炼狱蝰蛇V3专业版 传感器型号）,"[""ev_067""]"
核心硬件参数横向对比表_2_裸机重量,核心硬件参数横向对比表,2,裸机重量,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：核实不含配重线材的裸机实际重量；关键词：雷蛇炼狱蝰蛇V3专业版 裸机重量）,"[""ev_067""]"
核心硬件参数横向对比表_2_支持连接方式,核心硬件参数横向对比表,2,支持连接方式,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：统计产品支持的所有连接方式；关键词：雷蛇炼狱蝰蛇V3专业版 支持连接方式）,"[""ev_067""]"
核心硬件参数横向对比表_2_轮询率上限,核心硬件参数横向对比表,2,轮询率上限,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：验证原生硬件支持的最高USB回报率；关键词：雷蛇炼狱蝰蛇V3专业版 轮询率上限）,"[""ev_067""]"
核心硬件参数横向对比表_2_标称续航时长,核心硬件参数横向对比表,2,标称续航时长,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：核实官方标称的续航时长参数；关键词：雷蛇炼狱蝰蛇V3专业版 标称续航时长）,"[""ev_067""]"
核心硬件参数横向对比表_2_无线充电支持类型,核心硬件参数横向对比表,2,无线充电支持类型,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：验证产品支持的无线充电协议类型；关键词：雷蛇炼狱蝰蛇V3专业版 无线充电支持类型）,"[""ev_067""]"
核心硬件参数横向对比表_2_可编程按键数量,核心硬件参数横向对比表,2,可编程按键数量,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：统计产品支持的可编程按键总数；关键词：雷蛇炼狱蝰蛇V3专业版 可编程按键数量）,"[""ev_067""]"
核心硬件参数横向对比表_2_证据ID,核心硬件参数横向对比表,2,证据ID,雷蛇炼狱蝰蛇v3 专业版,"[""ev_067""]","[""ev_067""]"
目标用户与场景匹配对比表_0_竞品名称,目标用户与场景匹配对比表,0,竞品名称,罗技 G903,罗技 G903,"[""ev_067""]"
目标用户与场景匹配对比表_0_适配手长范围,目标用户与场景匹配对比表,0,适配手长范围,罗技 G903,18-20cm,"[""ev_067""]"
目标用户与场景匹配对比表_0_适配握法类型,目标用户与场景匹配对比表,0,适配握法类型,罗技 G903,趴握，左右手通用,"[""ev_067""]"
目标用户与场景匹配对比表_0_核心目标用户标签,目标用户与场景匹配对比表,0,核心目标用户标签,罗技 G903,大手配重偏好型资深电竞玩家,"[""ev_067""]"
目标用户与场景匹配对比表_0_高频使用场景,目标用户与场景匹配对比表,0,高频使用场景,罗技 G903,FPS/MOBA电竞游戏、日常办公,"[""ev_067""]"
目标用户与场景匹配对比表_0_用户核心好评点,目标用户与场景匹配对比表,0,用户核心好评点,罗技 G903,续航长、做工扎实、自定义程度高,"[""ev_067""]"
