cell_id,table_name,row_index,column,competitor,value,evidence_ids
基础参数与产品定位横向对比_0_竞品,基础参数与产品定位横向对比,0,竞品,小米SU7,小米SU7,"[""ev_031""]"
基础参数与产品定位横向对比_0_官方指导价区间,基础参数与产品定位横向对比,0,官方指导价区间,小米SU7,21.59万-29.99万元,"[""ev_031""]"
基础参数与产品定位横向对比_0_产品级别,基础参数与产品定位横向对比,0,产品级别,小米SU7,纯电中大型车,"[""ev_031""]"
基础参数与产品定位横向对比_0_车身尺寸_轴距,基础参数与产品定位横向对比,0,车身尺寸/轴距,小米SU7,4997/1963/1440(1455)mm，轴距3000mm,"[""ev_031""]"
基础参数与产品定位横向对比_0_目标用户画像,基础参数与产品定位横向对比,0,目标用户画像,小米SU7,偏好小米生态、追求科技感的年轻用户,"[""ev_031""]"
基础参数与产品定位横向对比_0_核心产品定位,基础参数与产品定位横向对比,0,核心产品定位,小米SU7,小米首款纯电中大型轿跑，主打人车家生态联动,"[""ev_031""]"
基础参数与产品定位横向对比_0_证据ID,基础参数与产品定位横向对比,0,证据ID,小米SU7,"[""ev_031""]","[""ev_031""]"
基础参数与产品定位横向对比_1_竞品,基础参数与产品定位横向对比,1,竞品,小鹏P7,小鹏P7,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_官方指导价区间,基础参数与产品定位横向对比,1,官方指导价区间,小鹏P7,20.38万-30.18万元，终端入门款下探至19万左右,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_产品级别,基础参数与产品定位横向对比,1,产品级别,小鹏P7,中型/中大型纯电轿跑,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_车身尺寸_轴距,基础参数与产品定位横向对比,1,车身尺寸/轴距,小鹏P7,初代4888×1896×1450mm/轴距2998mm，2025款轴距3000mm+,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_目标用户画像,基础参数与产品定位横向对比,1,目标用户画像,小鹏P7,偏好智能体验、科技属性的纯电轿跑用户,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_核心产品定位,基础参数与产品定位横向对比,1,核心产品定位,小鹏P7,20-30万区间智能纯电轿跑，主打智驾优势冲击销量前三,"[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_1_证据ID,基础参数与产品定位横向对比,1,证据ID,小鹏P7,"[""ev_032"", ""ev_036"", ""ev_037""]","[""ev_032"", ""ev_036"", ""ev_037""]"
基础参数与产品定位横向对比_2_竞品,基础参数与产品定位横向对比,2,竞品,极氪001,极氪001,[]
基础参数与产品定位横向对比_2_官方指导价区间,基础参数与产品定位横向对比,2,官方指导价区间,极氪001,待搜索（方向：极氪001最新在售款官方定价；关键词：极氪001 2025款 官方指导价）,[]
基础参数与产品定位横向对比_2_产品级别,基础参数与产品定位横向对比,2,产品级别,极氪001,待搜索（方向：极氪001官方标定产品级别；关键词：极氪001 产品级别）,[]
基础参数与产品定位横向对比_2_车身尺寸_轴距,基础参数与产品定位横向对比,2,车身尺寸/轴距,极氪001,待搜索（方向：极氪001最新款车身尺寸轴距；关键词：极氪001 车身尺寸 轴距）,[]
基础参数与产品定位横向对比_2_目标用户画像,基础参数与产品定位横向对比,2,目标用户画像,极氪001,待搜索（方向：极氪001官方披露目标用户；关键词：极氪001 目标用户画像）,[]
基础参数与产品定位横向对比_2_核心产品定位,基础参数与产品定位横向对比,2,核心产品定位,极氪001,待搜索（方向：极氪001官方核心产品定位；关键词：极氪001 产品定位）,[]
基础参数与产品定位横向对比_2_证据ID,基础参数与产品定位横向对比,2,证据ID,极氪001,[],[]
三电核心性能与质保权益横向对比_0_竞品,三电核心性能与质保权益横向对比,0,竞品,小米SU7,小米SU7,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_CLTC最高续航,三电核心性能与质保权益横向对比,0,CLTC最高续航,小米SU7,700km+,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_用户实测百公里电耗,三电核心性能与质保权益横向对比,0,用户实测百公里电耗,小米SU7,待搜索（方向：小米SU7公开用户实测电耗；关键词：小米SU7 实测百公里电耗）,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_快充10_80_耗时,三电核心性能与质保权益横向对比,0,快充10%-80%耗时,小米SU7,待搜索（方向：小米SU7官方快充时长；关键词：小米SU7 快充10-80%耗时）,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_电池配置类型,三电核心性能与质保权益横向对比,0,电池配置类型,小米SU7,磷酸铁锂/三元锂电池,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_整车质保政策,三电核心性能与质保权益横向对比,0,整车质保政策,小米SU7,待搜索（方向：小米SU7官方整车质保政策；关键词：小米SU7 整车质保）,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_首任车主电池质保政策,三电核心性能与质保权益横向对比,0,首任车主电池质保政策,小米SU7,待搜索（方向：小米SU7首任车主电池质保；关键词：小米SU7 首任车主 电池质保）,"[""ev_031""]"
三电核心性能与质保权益横向对比_0_证据ID,三电核心性能与质保权益横向对比,0,证据ID,小米SU7,"[""ev_031""]","[""ev_031""]"
三电核心性能与质保权益横向对比_1_竞品,三电核心性能与质保权益横向对比,1,竞品,小鹏P7,小鹏P7,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_CLTC最高续航,三电核心性能与质保权益横向对比,1,CLTC最高续航,小鹏P7,820km,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_用户实测百公里电耗,三电核心性能与质保权益横向对比,1,用户实测百公里电耗,小鹏P7,14.7kWh/100km,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_快充10_80_耗时,三电核心性能与质保权益横向对比,1,快充10%-80%耗时,小鹏P7,20分钟,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_电池配置类型,三电核心性能与质保权益横向对比,1,电池配置类型,小鹏P7,部分版本磷酸铁锂，其余版本搭载三元锂电池,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_整车质保政策,三电核心性能与质保权益横向对比,1,整车质保政策,小鹏P7,5年或12万公里,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_首任车主电池质保政策,三电核心性能与质保权益横向对比,1,首任车主电池质保政策,小鹏P7,常规8年/15万公里，老车主复购2025款享终身质保,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_1_证据ID,三电核心性能与质保权益横向对比,1,证据ID,小鹏P7,"[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]","[""ev_038"", ""ev_039"", ""ev_040"", ""ev_043""]"
三电核心性能与质保权益横向对比_2_竞品,三电核心性能与质保权益横向对比,2,竞品,极氪001,极氪001,[]
三电核心性能与质保权益横向对比_2_CLTC最高续航,三电核心性能与质保权益横向对比,2,CLTC最高续航,极氪001,待搜索（方向：极氪001官方CLTC最高续航；关键词：极氪001 CLTC续航）,[]
三电核心性能与质保权益横向对比_2_用户实测百公里电耗,三电核心性能与质保权益横向对比,2,用户实测百公里电耗,极氪001,待搜索（方向：极氪001公开用户实测电耗；关键词：极氪001 实测百公里电耗）,[]
