cell_id,table_name,row_index,column,competitor,value,evidence_ids
定位与目标用户场景横向对比_0_竞品,定位与目标用户场景横向对比,0,竞品,极氪001,极氪001,"[""ev_021""]"
定位与目标用户场景横向对比_0_官方市场定位,定位与目标用户场景横向对比,0,官方市场定位,极氪001,中大型豪华猎装电动轿跑，基于SEA浩瀚架构打造的高端纯电车型,"[""ev_021""]"
定位与目标用户场景横向对比_0_核心目标用户,定位与目标用户场景横向对比,0,核心目标用户,极氪001,注重空间实用性、性能与智驾全能性的家庭用户、性能玩家,"[""ev_021""]"
定位与目标用户场景横向对比_0_主打核心场景,定位与目标用户场景横向对比,0,主打核心场景,极氪001,日常通勤、长途自驾、露营等家用+旅行跨界场景,"[""ev_021""]"
定位与目标用户场景横向对比_0_核心差异化标签,定位与目标用户场景横向对比,0,核心差异化标签,极氪001,猎装造型、全系900V高压平台、标配空悬、全栈自研智驾,"[""ev_021""]"
定位与目标用户场景横向对比_0_证据ID,定位与目标用户场景横向对比,0,证据ID,极氪001,"[""ev_021""]","[""ev_021""]"
定位与目标用户场景横向对比_1_竞品,定位与目标用户场景横向对比,1,竞品,小米SU7,小米SU7,[]
定位与目标用户场景横向对比_1_官方市场定位,定位与目标用户场景横向对比,1,官方市场定位,小米SU7,待搜索（方向：小米SU7官方市场定位；关键词：小米SU7 官方市场定位 公开宣传）,[]
定位与目标用户场景横向对比_1_核心目标用户,定位与目标用户场景横向对比,1,核心目标用户,小米SU7,待搜索（方向：小米SU7核心目标用户；关键词：小米SU7 核心目标用户 画像调研）,[]
定位与目标用户场景横向对比_1_主打核心场景,定位与目标用户场景横向对比,1,主打核心场景,小米SU7,待搜索（方向：小米SU7主打核心场景；关键词：小米SU7 主打场景 营销素材）,[]
定位与目标用户场景横向对比_1_核心差异化标签,定位与目标用户场景横向对比,1,核心差异化标签,小米SU7,待搜索（方向：小米SU7核心差异化标签；关键词：小米SU7 差异化卖点 官方宣传）,[]
定位与目标用户场景横向对比_1_证据ID,定位与目标用户场景横向对比,1,证据ID,小米SU7,[],[]
定位与目标用户场景横向对比_2_竞品,定位与目标用户场景横向对比,2,竞品,小鹏P7,小鹏P7,[]
定位与目标用户场景横向对比_2_官方市场定位,定位与目标用户场景横向对比,2,官方市场定位,小鹏P7,待搜索（方向：小鹏P7官方市场定位；关键词：小鹏P7 官方市场定位 公开宣传）,[]
定位与目标用户场景横向对比_2_核心目标用户,定位与目标用户场景横向对比,2,核心目标用户,小鹏P7,待搜索（方向：小鹏P7核心目标用户；关键词：小鹏P7 核心目标用户 画像调研）,[]
定位与目标用户场景横向对比_2_主打核心场景,定位与目标用户场景横向对比,2,主打核心场景,小鹏P7,待搜索（方向：小鹏P7主打核心场景；关键词：小鹏P7 主打场景 营销素材）,[]
定位与目标用户场景横向对比_2_核心差异化标签,定位与目标用户场景横向对比,2,核心差异化标签,小鹏P7,待搜索（方向：小鹏P7核心差异化标签；关键词：小鹏P7 差异化卖点 官方宣传）,[]
定位与目标用户场景横向对比_2_证据ID,定位与目标用户场景横向对比,2,证据ID,小鹏P7,[],[]
核心硬件配置与性能参数横向对比_0_竞品,核心硬件配置与性能参数横向对比,0,竞品,极氪001,极氪001,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_高压平台规格,核心硬件配置与性能参数横向对比,0,高压平台规格,极氪001,全系标配900V高压架构，峰值电压924V，支持6C/12C超充,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_动力性能参数,核心硬件配置与性能参数横向对比,0,动力性能参数,极氪001,四驱版零百最快2.83s，峰值功率680kW，后驱版零百4.98s,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_续航与补能表现,核心硬件配置与性能参数横向对比,0,续航与补能表现,极氪001,CLTC最高续航810km，10%-80%快充最快7分钟，补能超500km/10min,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_底盘配置水平,核心硬件配置与性能参数横向对比,0,底盘配置水平,极氪001,全系标配闭式双腔空气悬架+CCD电磁减振+智能魔毯功能,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_智驾硬件配置,核心硬件配置与性能参数横向对比,0,智驾硬件配置,极氪001,标配激光雷达，搭载双Orin-X/Thor-U智驾芯片，支持全场景领航,"[""ev_021""]"
核心硬件配置与性能参数横向对比_0_证据ID,核心硬件配置与性能参数横向对比,0,证据ID,极氪001,"[""ev_021""]","[""ev_021""]"
核心硬件配置与性能参数横向对比_1_竞品,核心硬件配置与性能参数横向对比,1,竞品,小米SU7,小米SU7,[]
核心硬件配置与性能参数横向对比_1_高压平台规格,核心硬件配置与性能参数横向对比,1,高压平台规格,小米SU7,待搜索（方向：小米SU7高压平台规格；关键词：小米SU7 高压平台 官方参数）,[]
核心硬件配置与性能参数横向对比_1_动力性能参数,核心硬件配置与性能参数横向对比,1,动力性能参数,小米SU7,待搜索（方向：小米SU7动力性能参数；关键词：小米SU7 动力性能 官方公示）,[]
核心硬件配置与性能参数横向对比_1_续航与补能表现,核心硬件配置与性能参数横向对比,1,续航与补能表现,小米SU7,待搜索（方向：小米SU7续航补能表现；关键词：小米SU7 续航 补能 实测数据）,[]
核心硬件配置与性能参数横向对比_1_底盘配置水平,核心硬件配置与性能参数横向对比,1,底盘配置水平,小米SU7,待搜索（方向：小米SU7底盘配置水平；关键词：小米SU7 底盘配置 官方参数）,[]
核心硬件配置与性能参数横向对比_1_智驾硬件配置,核心硬件配置与性能参数横向对比,1,智驾硬件配置,小米SU7,待搜索（方向：小米SU7智驾硬件配置；关键词：小米SU7 智驾硬件 官方公示）,[]
核心硬件配置与性能参数横向对比_1_证据ID,核心硬件配置与性能参数横向对比,1,证据ID,小米SU7,[],[]
核心硬件配置与性能参数横向对比_2_竞品,核心硬件配置与性能参数横向对比,2,竞品,小鹏P7,小鹏P7,[]
核心硬件配置与性能参数横向对比_2_高压平台规格,核心硬件配置与性能参数横向对比,2,高压平台规格,小鹏P7,待搜索（方向：小鹏P7高压平台规格；关键词：小鹏P7 高压平台 官方参数）,[]
核心硬件配置与性能参数横向对比_2_动力性能参数,核心硬件配置与性能参数横向对比,2,动力性能参数,小鹏P7,待搜索（方向：小鹏P7动力性能参数；关键词：小鹏P7 动力性能 官方公示）,[]
核心硬件配置与性能参数横向对比_2_续航与补能表现,核心硬件配置与性能参数横向对比,2,续航与补能表现,小鹏P7,待搜索（方向：小鹏P7续航补能表现；关键词：小鹏P7 续航 补能 实测数据）,[]
核心硬件配置与性能参数横向对比_2_底盘配置水平,核心硬件配置与性能参数横向对比,2,底盘配置水平,小鹏P7,待搜索（方向：小鹏P7底盘配置水平；关键词：小鹏P7 底盘配置 官方参数）,[]
核心硬件配置与性能参数横向对比_2_智驾硬件配置,核心硬件配置与性能参数横向对比,2,智驾硬件配置,小鹏P7,待搜索（方向：小鹏P7智驾硬件配置；关键词：小鹏P7 智驾硬件 官方公示）,[]
核心硬件配置与性能参数横向对比_2_证据ID,核心硬件配置与性能参数横向对比,2,证据ID,小鹏P7,[],[]
价格权益与用户信任风险横向对比_0_竞品,价格权益与用户信任风险横向对比,0,竞品,极氪001,极氪001,"[""ev_021""]"
价格权益与用户信任风险横向对比_0_官方指导价区间,价格权益与用户信任风险横向对比,0,官方指导价区间,极氪001,26.98-32.98万，五周年纪念版36.5万起,"[""ev_021""]"
价格权益与用户信任风险横向对比_0_核心购车权益,价格权益与用户信任风险横向对比,0,核心购车权益,极氪001,限时免费选装车漆、置换/保险补贴、2年0息金融方案,"[""ev_021""]"
价格权益与用户信任风险横向对比_0_质保规则明细,价格权益与用户信任风险横向对比,0,质保规则明细,极氪001,首任非营运年行驶≤6万享整车+三电终身质保，明确电池衰减阈值,"[""ev_021""]"
价格权益与用户信任风险横向对比_0_已公开用户信任风险事件,价格权益与用户信任风险横向对比,0,已公开用户信任风险事件,极氪001,未提前公示质保里程限制、单方面推翻购置税兜底补贴承诺,"[""ev_021""]"
价格权益与用户信任风险横向对比_0_证据ID,价格权益与用户信任风险横向对比,0,证据ID,极氪001,"[""ev_021""]","[""ev_021""]"
价格权益与用户信任风险横向对比_1_竞品,价格权益与用户信任风险横向对比,1,竞品,小米SU7,小米SU7,[]
价格权益与用户信任风险横向对比_1_官方指导价区间,价格权益与用户信任风险横向对比,1,官方指导价区间,小米SU7,待搜索（方向：小米SU7官方指导价区间；关键词：小米SU7 全版本 官方指导价）,[]
价格权益与用户信任风险横向对比_1_核心购车权益,价格权益与用户信任风险横向对比,1,核心购车权益,小米SU7,待搜索（方向：小米SU7核心购车权益；关键词：小米SU7 购车权益 官方公示）,[]
价格权益与用户信任风险横向对比_1_质保规则明细,价格权益与用户信任风险横向对比,1,质保规则明细,小米SU7,待搜索（方向：小米SU7质保规则明细；关键词：小米SU7 质保规则 官方说明）,[]
价格权益与用户信任风险横向对比_1_已公开用户信任风险事件,价格权益与用户信任风险横向对比,1,已公开用户信任风险事件,小米SU7,待搜索（方向：小米SU7用户信任风险事件；关键词：小米SU7 大规模用户投诉 车质网）,[]
价格权益与用户信任风险横向对比_1_证据ID,价格权益与用户信任风险横向对比,1,证据ID,小米SU7,[],[]
价格权益与用户信任风险横向对比_2_竞品,价格权益与用户信任风险横向对比,2,竞品,小鹏P7,小鹏P7,[]
价格权益与用户信任风险横向对比_2_官方指导价区间,价格权益与用户信任风险横向对比,2,官方指导价区间,小鹏P7,待搜索（方向：小鹏P7官方指导价区间；关键词：小鹏P7 全版本 官方指导价）,[]
价格权益与用户信任风险横向对比_2_核心购车权益,价格权益与用户信任风险横向对比,2,核心购车权益,小鹏P7,待搜索（方向：小鹏P7核心购车权益；关键词：小鹏P7 购车权益 官方公示）,[]
价格权益与用户信任风险横向对比_2_质保规则明细,价格权益与用户信任风险横向对比,2,质保规则明细,小鹏P7,待搜索（方向：小鹏P7质保规则明细；关键词：小鹏P7 质保规则 官方说明）,[]
价格权益与用户信任风险横向对比_2_已公开用户信任风险事件,价格权益与用户信任风险横向对比,2,已公开用户信任风险事件,小鹏P7,待搜索（方向：小鹏P7用户信任风险事件；关键词：小鹏P7 大规模用户投诉 车质网）,[]
价格权益与用户信任风险横向对比_2_证据ID,价格权益与用户信任风险横向对比,2,证据ID,小鹏P7,[],[]
版本矩阵与溢价策略横向对比_0_竞品,版本矩阵与溢价策略横向对比,0,竞品,极氪001,极氪001,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_入门版核心标配配置,版本矩阵与溢价策略横向对比,0,入门版核心标配配置,极氪001,900V高压平台、空悬、激光雷达、高通8295座舱芯片,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_入门版定价,版本矩阵与溢价策略横向对比,0,入门版定价,极氪001,26.98万,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_高端性能版定位,版本矩阵与溢价策略横向对比,0,高端性能版定位,极氪001,面向性能玩家的赛道级猎装车型,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_高端性能版定价,版本矩阵与溢价策略横向对比,0,高端性能版定价,极氪001,32.98万,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_限量版市场交付表现,版本矩阵与溢价策略横向对比,0,限量版市场交付表现,极氪001,五周年纪念版上市4天即全部售罄，未公开具体限量数,"[""ev_021""]"
版本矩阵与溢价策略横向对比_0_证据ID,版本矩阵与溢价策略横向对比,0,证据ID,极氪001,"[""ev_021""]","[""ev_021""]"
版本矩阵与溢价策略横向对比_1_竞品,版本矩阵与溢价策略横向对比,1,竞品,小米SU7,小米SU7,[]
版本矩阵与溢价策略横向对比_1_入门版核心标配配置,版本矩阵与溢价策略横向对比,1,入门版核心标配配置,小米SU7,待搜索（方向：小米SU7入门版标配配置；关键词：小米SU7 入门版 标配配置）,[]
版本矩阵与溢价策略横向对比_1_入门版定价,版本矩阵与溢价策略横向对比,1,入门版定价,小米SU7,待搜索（方向：小米SU7入门版定价；关键词：小米SU7 入门版 官方定价）,[]
版本矩阵与溢价策略横向对比_1_高端性能版定位,版本矩阵与溢价策略横向对比,1,高端性能版定位,小米SU7,待搜索（方向：小米SU7高端性能版定位；关键词：小米SU7 性能版 产品定位）,[]
版本矩阵与溢价策略横向对比_1_高端性能版定价,版本矩阵与溢价策略横向对比,1,高端性能版定价,小米SU7,待搜索（方向：小米SU7高端性能版定价；关键词：小米SU7 性能版 官方定价）,[]
版本矩阵与溢价策略横向对比_1_限量版市场交付表现,版本矩阵与溢价策略横向对比,1,限量版市场交付表现,小米SU7,待搜索（方向：小米SU7限量版交付表现；关键词：小米SU7 限量版 交付数据）,[]
版本矩阵与溢价策略横向对比_1_证据ID,版本矩阵与溢价策略横向对比,1,证据ID,小米SU7,[],[]
版本矩阵与溢价策略横向对比_2_竞品,版本矩阵与溢价策略横向对比,2,竞品,小鹏P7,小鹏P7,[]
版本矩阵与溢价策略横向对比_2_入门版核心标配配置,版本矩阵与溢价策略横向对比,2,入门版核心标配配置,小鹏P7,待搜索（方向：小鹏P7入门版标配配置；关键词：小鹏P7 入门版 标配配置）,[]
版本矩阵与溢价策略横向对比_2_入门版定价,版本矩阵与溢价策略横向对比,2,入门版定价,小鹏P7,待搜索（方向：小鹏P7入门版定价；关键词：小鹏P7 入门版 官方定价）,[]
版本矩阵与溢价策略横向对比_2_高端性能版定位,版本矩阵与溢价策略横向对比,2,高端性能版定位,小鹏P7,待搜索（方向：小鹏P7高端性能版定位；关键词：小鹏P7 性能版 产品定位）,[]
版本矩阵与溢价策略横向对比_2_高端性能版定价,版本矩阵与溢价策略横向对比,2,高端性能版定价,小鹏P7,待搜索（方向：小鹏P7高端性能版定价；关键词：小鹏P7 性能版 官方定价）,[]
版本矩阵与溢价策略横向对比_2_限量版市场交付表现,版本矩阵与溢价策略横向对比,2,限量版市场交付表现,小鹏P7,待搜索（方向：小鹏P7限量版交付表现；关键词：小鹏P7 限量版 交付数据）,[]
