cell_id,table_name,row_index,column,competitor,value,evidence_ids
基础产品定位与用户画像对比表_0_竞品名称,基础产品定位与用户画像对比表,0,竞品名称,CodeGeeX,CodeGeeX,"[""ev_070""]"
基础产品定位与用户画像对比表_0_核心产品定位,基础产品定位与用户画像对比表,0,核心产品定位,CodeGeeX,智谱AI旗下开源免费全能智能编程助手，对标GitHub Copilot,"[""ev_070""]"
基础产品定位与用户画像对比表_0_目标用户分层,基础产品定位与用户画像对比表,0,目标用户分层,CodeGeeX,个人开发者、学生、中小团队、科技/金融/医疗/制造等行业企业,"[""ev_070""]"
基础产品定位与用户画像对比表_0_核心覆盖场景,基础产品定位与用户画像对比表,0,核心覆盖场景,CodeGeeX,日常开发、代码原型设计、编程学习、企业团队研发提效,"[""ev_070""]"
基础产品定位与用户画像对比表_0_累计公开用户规模,基础产品定位与用户画像对比表,0,累计公开用户规模,CodeGeeX,超100万个人用户，企业客户覆盖多行业,"[""ev_070""]"
基础产品定位与用户画像对比表_0_官方迭代节奏,基础产品定位与用户画像对比表,0,官方迭代节奏,CodeGeeX,每半年更新一代核心代码大模型,"[""ev_070""]"
基础产品定位与用户画像对比表_0_证据ID,基础产品定位与用户画像对比表,0,证据ID,CodeGeeX,"[""ev_070""]","[""ev_070""]"
基础产品定位与用户画像对比表_1_竞品名称,基础产品定位与用户画像对比表,1,竞品名称,通义灵码,通义灵码,"[""ev_070""]"
基础产品定位与用户画像对比表_1_核心产品定位,基础产品定位与用户画像对比表,1,核心产品定位,通义灵码,待搜索（方向：检索通义灵码官方首页公开产品定位；关键词：通义灵码 官方slogan 核心定位）,"[""ev_070""]"
基础产品定位与用户画像对比表_1_目标用户分层,基础产品定位与用户画像对比表,1,目标用户分层,通义灵码,待搜索（方向：检索通义灵码官方公开目标用户分层说明；关键词：通义灵码 目标用户 用户分层）,"[""ev_070""]"
基础产品定位与用户画像对比表_1_核心覆盖场景,基础产品定位与用户画像对比表,1,核心覆盖场景,通义灵码,待搜索（方向：检索通义灵码官方公开典型适用场景清单；关键词：通义灵码 核心场景 适用范围）,"[""ev_070""]"
基础产品定位与用户画像对比表_1_累计公开用户规模,基础产品定位与用户画像对比表,1,累计公开用户规模,通义灵码,待搜索（方向：检索通义灵码官方公开用户规模披露；关键词：通义灵码 用户规模 官方数据）,"[""ev_070""]"
基础产品定位与用户画像对比表_1_官方迭代节奏,基础产品定位与用户画像对比表,1,官方迭代节奏,通义灵码,待搜索（方向：梳理通义灵码近2年大版本发布时间线；关键词：通义灵码 迭代节奏 版本更新）,"[""ev_070""]"
基础产品定位与用户画像对比表_1_证据ID,基础产品定位与用户画像对比表,1,证据ID,通义灵码,"[""ev_070""]","[""ev_070""]"
基础产品定位与用户画像对比表_2_竞品名称,基础产品定位与用户画像对比表,2,竞品名称,CodeBuddy,CodeBuddy,"[""ev_070""]"
基础产品定位与用户画像对比表_2_核心产品定位,基础产品定位与用户画像对比表,2,核心产品定位,CodeBuddy,腾讯云旗下接入Coding Plan生态的AI编程助手,"[""ev_070""]"
基础产品定位与用户画像对比表_2_目标用户分层,基础产品定位与用户画像对比表,2,目标用户分层,CodeBuddy,待搜索（方向：检索CodeBuddy官方公开目标用户分层说明；关键词：CodeBuddy 目标用户 用户分层）,"[""ev_070""]"
基础产品定位与用户画像对比表_2_核心覆盖场景,基础产品定位与用户画像对比表,2,核心覆盖场景,CodeBuddy,待搜索（方向：检索CodeBuddy官方公开典型适用场景清单；关键词：CodeBuddy 核心场景 适用范围）,"[""ev_070""]"
基础产品定位与用户画像对比表_2_累计公开用户规模,基础产品定位与用户画像对比表,2,累计公开用户规模,CodeBuddy,待搜索（方向：检索CodeBuddy官方公开用户规模披露；关键词：CodeBuddy 用户规模 官方数据）,"[""ev_070""]"
基础产品定位与用户画像对比表_2_官方迭代节奏,基础产品定位与用户画像对比表,2,官方迭代节奏,CodeBuddy,待搜索（方向：梳理CodeBuddy近2年大版本发布时间线；关键词：CodeBuddy 迭代节奏 版本更新）,"[""ev_070""]"
基础产品定位与用户画像对比表_2_证据ID,基础产品定位与用户画像对比表,2,证据ID,CodeBuddy,"[""ev_070""]","[""ev_070""]"
核心代码能力与功能特性对比表_0_竞品名称,核心代码能力与功能特性对比表,0,竞品名称,CodeGeeX,CodeGeeX,"[""ev_070""]"
核心代码能力与功能特性对比表_0_支持编程语言覆盖量,核心代码能力与功能特性对比表,0,支持编程语言覆盖量,CodeGeeX,300+种编程语言，覆盖全主流开发语言,"[""ev_070""]"
核心代码能力与功能特性对比表_0_基础功能集,核心代码能力与功能特性对比表,0,基础功能集,CodeGeeX,代码补全/生成、注释生成、代码翻译、智能问答、代码修复,"[""ev_070""]"
核心代码能力与功能特性对比表_0_进阶特色功能,核心代码能力与功能特性对比表,0,进阶特色功能,CodeGeeX,项目级代码问答、代码解释器、联网搜索、工具调用、幽灵注释,"[""ev_070""]"
核心代码能力与功能特性对比表_0_核心代码大模型参数_版本,核心代码能力与功能特性对比表,0,核心代码大模型参数/版本,CodeGeeX,CodeGeeX4-ALL-9B，9B参数，完全开源,"[""ev_070""]"
核心代码能力与功能特性对比表_0_权威评测评级,核心代码能力与功能特性对比表,0,权威评测评级,CodeGeeX,中国信通院代码大模型首轮评估最高评级,"[""ev_070""]"
核心代码能力与功能特性对比表_0_证据ID,核心代码能力与功能特性对比表,0,证据ID,CodeGeeX,"[""ev_070""]","[""ev_070""]"
核心代码能力与功能特性对比表_1_竞品名称,核心代码能力与功能特性对比表,1,竞品名称,通义灵码,通义灵码,"[""ev_070""]"
核心代码能力与功能特性对比表_1_支持编程语言覆盖量,核心代码能力与功能特性对比表,1,支持编程语言覆盖量,通义灵码,待搜索（方向：检索通义灵码官方文档公开编程语言支持清单；关键词：通义灵码 支持语言 覆盖数量）,"[""ev_070""]"
核心代码能力与功能特性对比表_1_基础功能集,核心代码能力与功能特性对比表,1,基础功能集,通义灵码,待搜索（方向：梳理通义灵码官方功能页公开全部基础功能清单；关键词：通义灵码 基础功能 能力清单）,"[""ev_070""]"
核心代码能力与功能特性对比表_1_进阶特色功能,核心代码能力与功能特性对比表,1,进阶特色功能,通义灵码,待搜索（方向：检索通义灵码版本更新公告汇总高阶特色功能；关键词：通义灵码 特色功能 高阶能力）,"[""ev_070""]"
核心代码能力与功能特性对比表_1_核心代码大模型参数_版本,核心代码能力与功能特性对比表,1,核心代码大模型参数/版本,通义灵码,待搜索（方向：检索通义灵码官方公开核心代码大模型披露信息；关键词：通义灵码 大模型 版本 参数）,"[""ev_070""]"
核心代码能力与功能特性对比表_1_权威评测评级,核心代码能力与功能特性对比表,1,权威评测评级,通义灵码,待搜索（方向：查询信通院等权威机构代码大模型评测榜单；关键词：通义灵码 权威评测 评级结果）,"[""ev_070""]"
核心代码能力与功能特性对比表_1_证据ID,核心代码能力与功能特性对比表,1,证据ID,通义灵码,"[""ev_070""]","[""ev_070""]"
