cell_id,table_name,row_index,column,competitor,value,evidence_ids
基础定位与用户场景横向对比_0_竞品名称,基础定位与用户场景横向对比,0,竞品名称,龙牙之刃,龙牙之刃,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_品牌归属,基础定位与用户场景横向对比,0,品牌归属,龙牙之刃,威克多（VICTOR）,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_核心产品定位,基础定位与用户场景横向对比,0,核心产品定位,龙牙之刃,高端暴力进攻型旗舰羽毛球拍，李梓嘉御用战拍,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_目标用户画像,基础定位与用户场景横向对比,0,目标用户画像,龙牙之刃,2年以上球龄中高级进攻爱好者、职业赛事选手,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_核心使用场景,基础定位与用户场景横向对比,0,核心使用场景,龙牙之刃,正式专业赛事、日常进阶训练,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_上手门槛说明,基础定位与用户场景横向对比,0,上手门槛说明,龙牙之刃,对发力控球技术要求高，新手难以发挥性能，上手门槛高,"[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_0_关联证据ID,基础定位与用户场景横向对比,0,关联证据ID,龙牙之刃,"[""ev_063"", ""ev_064"", ""ev_068""]","[""ev_063"", ""ev_064"", ""ev_068""]"
基础定位与用户场景横向对比_1_竞品名称,基础定位与用户场景横向对比,1,竞品名称,天斧100zz,天斧100zz,[]
基础定位与用户场景横向对比_1_品牌归属,基础定位与用户场景横向对比,1,品牌归属,天斧100zz,待搜索（方向：品牌归属信息；关键词：尤尼克斯天斧100zz 品牌归属）,[]
基础定位与用户场景横向对比_1_核心产品定位,基础定位与用户场景横向对比,1,核心产品定位,天斧100zz,待搜索（方向：官方公开产品定位；关键词：尤尼克斯天斧100zz 核心产品定位）,[]
基础定位与用户场景横向对比_1_目标用户画像,基础定位与用户场景横向对比,1,目标用户画像,天斧100zz,待搜索（方向：官方公开目标用户画像；关键词：尤尼克斯天斧100zz 目标用户画像）,[]
基础定位与用户场景横向对比_1_核心使用场景,基础定位与用户场景横向对比,1,核心使用场景,天斧100zz,待搜索（方向：官方公开核心使用场景；关键词：尤尼克斯天斧100zz 核心使用场景）,[]
基础定位与用户场景横向对比_1_上手门槛说明,基础定位与用户场景横向对比,1,上手门槛说明,天斧100zz,待搜索（方向：上手门槛相关说明；关键词：尤尼克斯天斧100zz 上手门槛）,[]
基础定位与用户场景横向对比_1_关联证据ID,基础定位与用户场景横向对比,1,关联证据ID,天斧100zz,[],[]
基础定位与用户场景横向对比_2_竞品名称,基础定位与用户场景横向对比,2,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,[]
基础定位与用户场景横向对比_2_品牌归属,基础定位与用户场景横向对比,2,品牌归属,尤尼克斯天斧88D-PRO,待搜索（方向：品牌归属信息；关键词：尤尼克斯天斧88D-PRO 品牌归属）,[]
基础定位与用户场景横向对比_2_核心产品定位,基础定位与用户场景横向对比,2,核心产品定位,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开产品定位；关键词：尤尼克斯天斧88D-PRO 核心产品定位）,[]
基础定位与用户场景横向对比_2_目标用户画像,基础定位与用户场景横向对比,2,目标用户画像,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开目标用户画像；关键词：尤尼克斯天斧88D-PRO 目标用户画像）,[]
基础定位与用户场景横向对比_2_核心使用场景,基础定位与用户场景横向对比,2,核心使用场景,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开核心使用场景；关键词：尤尼克斯天斧88D-PRO 核心使用场景）,[]
基础定位与用户场景横向对比_2_上手门槛说明,基础定位与用户场景横向对比,2,上手门槛说明,尤尼克斯天斧88D-PRO,待搜索（方向：上手门槛相关说明；关键词：尤尼克斯天斧88D-PRO 上手门槛）,[]
基础定位与用户场景横向对比_2_关联证据ID,基础定位与用户场景横向对比,2,关联证据ID,尤尼克斯天斧88D-PRO,[],[]
核心硬件参数与性能规格横向对比_0_竞品名称,核心硬件参数与性能规格横向对比,0,竞品名称,龙牙之刃,龙牙之刃,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_核心材质配置,核心硬件参数与性能规格横向对比,0,核心材质配置,龙牙之刃,高强韧碳纤维+百洛碳素，黑龙牙额外加合金碳纤维，带强芯填充、WES鞭击系统,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_重量规格覆盖,核心硬件参数与性能规格横向对比,0,重量规格覆盖,龙牙之刃,覆盖3U/4U/5U，重量区间80-89g,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_平衡点区间,核心硬件参数与性能规格横向对比,0,平衡点区间,龙牙之刃,306-310mm，典型头重进攻拍区间,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_中杆参数,核心硬件参数与性能规格横向对比,0,中杆参数,龙牙之刃,直径6.8mm，硬度高，黑龙牙调校硬度更高,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_最高支持拉线磅数,核心硬件参数与性能规格横向对比,0,最高支持拉线磅数,龙牙之刃,4U款最高31磅，5U款最高30磅,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_产地信息,核心硬件参数与性能规格横向对比,0,产地信息,龙牙之刃,中国南京,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_公开参数空白项,核心硬件参数与性能规格横向对比,0,公开参数空白项,龙牙之刃,新次元碳素等6项参数无公开明确证据,"[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_0_关联证据ID,核心硬件参数与性能规格横向对比,0,关联证据ID,龙牙之刃,"[""ev_067"", ""ev_069"", ""ev_070""]","[""ev_067"", ""ev_069"", ""ev_070""]"
核心硬件参数与性能规格横向对比_1_竞品名称,核心硬件参数与性能规格横向对比,1,竞品名称,天斧100zz,天斧100zz,[]
核心硬件参数与性能规格横向对比_1_核心材质配置,核心硬件参数与性能规格横向对比,1,核心材质配置,天斧100zz,待搜索（方向：官方公开核心材质配置；关键词：尤尼克斯天斧100zz 材质配置）,[]
核心硬件参数与性能规格横向对比_1_重量规格覆盖,核心硬件参数与性能规格横向对比,1,重量规格覆盖,天斧100zz,待搜索（方向：官方公开重量规格覆盖；关键词：尤尼克斯天斧100zz 重量规格）,[]
核心硬件参数与性能规格横向对比_1_平衡点区间,核心硬件参数与性能规格横向对比,1,平衡点区间,天斧100zz,待搜索（方向：官方公开平衡点区间；关键词：尤尼克斯天斧100zz 平衡点）,[]
核心硬件参数与性能规格横向对比_1_中杆参数,核心硬件参数与性能规格横向对比,1,中杆参数,天斧100zz,待搜索（方向：官方公开中杆参数；关键词：尤尼克斯天斧100zz 中杆参数）,[]
核心硬件参数与性能规格横向对比_1_最高支持拉线磅数,核心硬件参数与性能规格横向对比,1,最高支持拉线磅数,天斧100zz,待搜索（方向：官方公开最高拉线磅数；关键词：尤尼克斯天斧100zz 拉线磅数）,[]
核心硬件参数与性能规格横向对比_1_产地信息,核心硬件参数与性能规格横向对比,1,产地信息,天斧100zz,待搜索（方向：官方公开产地信息；关键词：尤尼克斯天斧100zz 产地）,[]
核心硬件参数与性能规格横向对比_1_公开参数空白项,核心硬件参数与性能规格横向对比,1,公开参数空白项,天斧100zz,待搜索（方向：公开参数空白项梳理；关键词：尤尼克斯天斧100zz 参数空白）,[]
核心硬件参数与性能规格横向对比_1_关联证据ID,核心硬件参数与性能规格横向对比,1,关联证据ID,天斧100zz,[],[]
核心硬件参数与性能规格横向对比_2_竞品名称,核心硬件参数与性能规格横向对比,2,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,[]
核心硬件参数与性能规格横向对比_2_核心材质配置,核心硬件参数与性能规格横向对比,2,核心材质配置,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开核心材质配置；关键词：尤尼克斯天斧88D-PRO 材质配置）,[]
核心硬件参数与性能规格横向对比_2_重量规格覆盖,核心硬件参数与性能规格横向对比,2,重量规格覆盖,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开重量规格覆盖；关键词：尤尼克斯天斧88D-PRO 重量规格）,[]
核心硬件参数与性能规格横向对比_2_平衡点区间,核心硬件参数与性能规格横向对比,2,平衡点区间,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开平衡点区间；关键词：尤尼克斯天斧88D-PRO 平衡点）,[]
核心硬件参数与性能规格横向对比_2_中杆参数,核心硬件参数与性能规格横向对比,2,中杆参数,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开中杆参数；关键词：尤尼克斯天斧88D-PRO 中杆参数）,[]
核心硬件参数与性能规格横向对比_2_最高支持拉线磅数,核心硬件参数与性能规格横向对比,2,最高支持拉线磅数,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开最高拉线磅数；关键词：尤尼克斯天斧88D-PRO 拉线磅数）,[]
核心硬件参数与性能规格横向对比_2_产地信息,核心硬件参数与性能规格横向对比,2,产地信息,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开产地信息；关键词：尤尼克斯天斧88D-PRO 产地）,[]
核心硬件参数与性能规格横向对比_2_公开参数空白项,核心硬件参数与性能规格横向对比,2,公开参数空白项,尤尼克斯天斧88D-PRO,待搜索（方向：公开参数空白项梳理；关键词：尤尼克斯天斧88D-PRO 参数空白）,[]
核心硬件参数与性能规格横向对比_2_关联证据ID,核心硬件参数与性能规格横向对比,2,关联证据ID,尤尼克斯天斧88D-PRO,[],[]
定价渠道与商业化策略横向对比_0_竞品名称,定价渠道与商业化策略横向对比,0,竞品名称,龙牙之刃,龙牙之刃,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_1000_2000元区间覆盖SKU,定价渠道与商业化策略横向对比,0,1000-2000元区间覆盖SKU,龙牙之刃,龙牙一代/二代/二代Pro/黑龙牙/中国公开赛限定款,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_日常售价区间,定价渠道与商业化策略横向对比,0,日常售价区间,龙牙之刃,1026-1415元,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_官方指导价规则,定价渠道与商业化策略横向对比,0,官方指导价规则,龙牙之刃,无威克多官方统一基准指导价，价格波动大,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_主流售卖渠道,定价渠道与商业化策略横向对比,0,主流售卖渠道,龙牙之刃,线上主流电商、线下授权门店、中羽社区商家,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_标配权益,定价渠道与商业化策略横向对比,0,标配权益,龙牙之刃,附带原装拍套，部分渠道赠羽线、手胶、免费穿线,"[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_0_关联证据ID,定价渠道与商业化策略横向对比,0,关联证据ID,龙牙之刃,"[""ev_065"", ""ev_066""]","[""ev_065"", ""ev_066""]"
定价渠道与商业化策略横向对比_1_竞品名称,定价渠道与商业化策略横向对比,1,竞品名称,天斧100zz,天斧100zz,[]
定价渠道与商业化策略横向对比_1_1000_2000元区间覆盖SKU,定价渠道与商业化策略横向对比,1,1000-2000元区间覆盖SKU,天斧100zz,待搜索（方向：1000-2000元区间SKU梳理；关键词：尤尼克斯天斧100zz 在售SKU）,[]
定价渠道与商业化策略横向对比_1_日常售价区间,定价渠道与商业化策略横向对比,1,日常售价区间,天斧100zz,待搜索（方向：公开日常售价区间；关键词：尤尼克斯天斧100zz 售价区间）,[]
定价渠道与商业化策略横向对比_1_官方指导价规则,定价渠道与商业化策略横向对比,1,官方指导价规则,天斧100zz,待搜索（方向：官方指导价规则；关键词：尤尼克斯天斧100zz 官方指导价）,[]
定价渠道与商业化策略横向对比_1_主流售卖渠道,定价渠道与商业化策略横向对比,1,主流售卖渠道,天斧100zz,待搜索（方向：公开主流售卖渠道；关键词：尤尼克斯天斧100zz 售卖渠道）,[]
定价渠道与商业化策略横向对比_1_标配权益,定价渠道与商业化策略横向对比,1,标配权益,天斧100zz,待搜索（方向：公开标配权益信息；关键词：尤尼克斯天斧100zz 标配赠品）,[]
定价渠道与商业化策略横向对比_1_关联证据ID,定价渠道与商业化策略横向对比,1,关联证据ID,天斧100zz,[],[]
定价渠道与商业化策略横向对比_2_竞品名称,定价渠道与商业化策略横向对比,2,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,[]
定价渠道与商业化策略横向对比_2_1000_2000元区间覆盖SKU,定价渠道与商业化策略横向对比,2,1000-2000元区间覆盖SKU,尤尼克斯天斧88D-PRO,待搜索（方向：1000-2000元区间SKU梳理；关键词：尤尼克斯天斧88D-PRO 在售SKU）,[]
定价渠道与商业化策略横向对比_2_日常售价区间,定价渠道与商业化策略横向对比,2,日常售价区间,尤尼克斯天斧88D-PRO,待搜索（方向：公开日常售价区间；关键词：尤尼克斯天斧88D-PRO 售价区间）,[]
定价渠道与商业化策略横向对比_2_官方指导价规则,定价渠道与商业化策略横向对比,2,官方指导价规则,尤尼克斯天斧88D-PRO,待搜索（方向：官方指导价规则；关键词：尤尼克斯天斧88D-PRO 官方指导价）,[]
定价渠道与商业化策略横向对比_2_主流售卖渠道,定价渠道与商业化策略横向对比,2,主流售卖渠道,尤尼克斯天斧88D-PRO,待搜索（方向：公开主流售卖渠道；关键词：尤尼克斯天斧88D-PRO 售卖渠道）,[]
定价渠道与商业化策略横向对比_2_标配权益,定价渠道与商业化策略横向对比,2,标配权益,尤尼克斯天斧88D-PRO,待搜索（方向：公开标配权益信息；关键词：尤尼克斯天斧88D-PRO 标配赠品）,[]
定价渠道与商业化策略横向对比_2_关联证据ID,定价渠道与商业化策略横向对比,2,关联证据ID,尤尼克斯天斧88D-PRO,[],[]
用户反馈与风险点横向对比_0_竞品名称,用户反馈与风险点横向对比,0,竞品名称,龙牙之刃,龙牙之刃,"[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_0_核心用户好评点,用户反馈与风险点横向对比,0,核心用户好评点,龙牙之刃,进攻属性突出杀球压制力强，李梓嘉赛事背书认可度高,"[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_0_已知短板,用户反馈与风险点横向对比,0,已知短板,龙牙之刃,上手门槛高，不同来源中杆硬度描述存在冲突,"[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_0_现存交易_使用风险,用户反馈与风险点横向对比,0,现存交易/使用风险,龙牙之刃,无公开真假鉴别参考，非授权渠道私下交易维权难度大,"[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_0_PM可落地差异化机会点,用户反馈与风险点横向对比,0,PM可落地差异化机会点,龙牙之刃,降低上手门槛覆盖进阶用户，搭建全链路防伪体系,"[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_0_关联证据ID,用户反馈与风险点横向对比,0,关联证据ID,龙牙之刃,"[""ev_068"", ""ins_022"", ""ins_025""]","[""ev_068"", ""ins_022"", ""ins_025""]"
用户反馈与风险点横向对比_1_竞品名称,用户反馈与风险点横向对比,1,竞品名称,天斧100zz,天斧100zz,[]
用户反馈与风险点横向对比_1_核心用户好评点,用户反馈与风险点横向对比,1,核心用户好评点,天斧100zz,待搜索（方向：公开核心用户好评点；关键词：尤尼克斯天斧100zz 用户好评）,[]
用户反馈与风险点横向对比_1_已知短板,用户反馈与风险点横向对比,1,已知短板,天斧100zz,待搜索（方向：公开已知产品短板；关键词：尤尼克斯天斧100zz 产品短板）,[]
用户反馈与风险点横向对比_1_现存交易_使用风险,用户反馈与风险点横向对比,1,现存交易/使用风险,天斧100zz,待搜索（方向：现存交易使用风险梳理；关键词：尤尼克斯天斧100zz 交易风险）,[]
用户反馈与风险点横向对比_1_PM可落地差异化机会点,用户反馈与风险点横向对比,1,PM可落地差异化机会点,天斧100zz,待搜索（方向：可落地差异化机会点；关键词：尤尼克斯天斧100zz 竞品机会点）,[]
用户反馈与风险点横向对比_1_关联证据ID,用户反馈与风险点横向对比,1,关联证据ID,天斧100zz,[],[]
用户反馈与风险点横向对比_2_竞品名称,用户反馈与风险点横向对比,2,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,[]
用户反馈与风险点横向对比_2_核心用户好评点,用户反馈与风险点横向对比,2,核心用户好评点,尤尼克斯天斧88D-PRO,待搜索（方向：公开核心用户好评点；关键词：尤尼克斯天斧88D-PRO 用户好评）,[]
用户反馈与风险点横向对比_2_已知短板,用户反馈与风险点横向对比,2,已知短板,尤尼克斯天斧88D-PRO,待搜索（方向：公开已知产品短板；关键词：尤尼克斯天斧88D-PRO 产品短板）,[]
用户反馈与风险点横向对比_2_现存交易_使用风险,用户反馈与风险点横向对比,2,现存交易/使用风险,尤尼克斯天斧88D-PRO,待搜索（方向：现存交易使用风险梳理；关键词：尤尼克斯天斧88D-PRO 交易风险）,[]
用户反馈与风险点横向对比_2_PM可落地差异化机会点,用户反馈与风险点横向对比,2,PM可落地差异化机会点,尤尼克斯天斧88D-PRO,待搜索（方向：可落地差异化机会点；关键词：尤尼克斯天斧88D-PRO 竞品机会点）,[]
用户反馈与风险点横向对比_2_关联证据ID,用户反馈与风险点横向对比,2,关联证据ID,尤尼克斯天斧88D-PRO,[],[]
配套生态与服务保障横向对比_0_竞品名称,配套生态与服务保障横向对比,0,竞品名称,龙牙之刃,龙牙之刃,"[""ev_069""]"
配套生态与服务保障横向对比_0_兼容羽线生态,配套生态与服务保障横向对比,0,兼容羽线生态,龙牙之刃,全系列兼容威克多VBS全系列主流羽线,"[""ev_069""]"
配套生态与服务保障横向对比_0_官方质保规则,配套生态与服务保障横向对比,0,官方质保规则,龙牙之刃,正规授权渠道购买可享官方质保,"[""ev_069""]"
配套生态与服务保障横向对比_0_防伪查询机制,配套生态与服务保障横向对比,0,防伪查询机制,龙牙之刃,无公开官方防伪鉴别参考，普通用户难辨真伪,"[""ev_069""]"
配套生态与服务保障横向对比_0_关联证据ID,配套生态与服务保障横向对比,0,关联证据ID,龙牙之刃,"[""ev_069""]","[""ev_069""]"
配套生态与服务保障横向对比_1_竞品名称,配套生态与服务保障横向对比,1,竞品名称,天斧100zz,天斧100zz,[]
配套生态与服务保障横向对比_1_兼容羽线生态,配套生态与服务保障横向对比,1,兼容羽线生态,天斧100zz,待搜索（方向：公开兼容羽线生态；关键词：尤尼克斯天斧100zz 兼容羽线）,[]
配套生态与服务保障横向对比_1_官方质保规则,配套生态与服务保障横向对比,1,官方质保规则,天斧100zz,待搜索（方向：官方公开质保规则；关键词：尤尼克斯天斧100zz 官方质保）,[]
配套生态与服务保障横向对比_1_防伪查询机制,配套生态与服务保障横向对比,1,防伪查询机制,天斧100zz,待搜索（方向：公开防伪查询机制；关键词：尤尼克斯天斧100zz 防伪机制）,[]
配套生态与服务保障横向对比_1_关联证据ID,配套生态与服务保障横向对比,1,关联证据ID,天斧100zz,[],[]
配套生态与服务保障横向对比_2_竞品名称,配套生态与服务保障横向对比,2,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,[]
配套生态与服务保障横向对比_2_兼容羽线生态,配套生态与服务保障横向对比,2,兼容羽线生态,尤尼克斯天斧88D-PRO,待搜索（方向：公开兼容羽线生态；关键词：尤尼克斯天斧88D-PRO 兼容羽线）,[]
配套生态与服务保障横向对比_2_官方质保规则,配套生态与服务保障横向对比,2,官方质保规则,尤尼克斯天斧88D-PRO,待搜索（方向：官方公开质保规则；关键词：尤尼克斯天斧88D-PRO 官方质保）,[]
配套生态与服务保障横向对比_2_防伪查询机制,配套生态与服务保障横向对比,2,防伪查询机制,尤尼克斯天斧88D-PRO,待搜索（方向：公开防伪查询机制；关键词：尤尼克斯天斧88D-PRO 防伪机制）,[]
配套生态与服务保障横向对比_2_关联证据ID,配套生态与服务保障横向对比,2,关联证据ID,尤尼克斯天斧88D-PRO,[],[]
