cell_id,table_name,row_index,column,competitor,value,evidence_ids
产品定位与用户场景横向对比_0_竞品名称,产品定位与用户场景横向对比,0,竞品名称,雷蛇炼狱蝰蛇v3 专业版,雷蛇炼狱蝰蛇v3 专业版,"[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_0_核心目标用户,产品定位与用户场景横向对比,0,核心目标用户,雷蛇炼狱蝰蛇v3 专业版,追求精准轻量化的竞技玩家、长时间办公人群、专业设计用户,"[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_0_典型适用场景,产品定位与用户场景横向对比,0,典型适用场景,雷蛇炼狱蝰蛇v3 专业版,FPS电竞对战、专业修图设计、长时间日常办公,"[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_0_适用边界限制,产品定位与用户场景横向对比,0,适用边界限制,雷蛇炼狱蝰蛇v3 专业版,右手专属人体工学，左手用户体验差，无背光不适合RGB灯效爱好者,"[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_0_适配手型与握持姿势,产品定位与用户场景横向对比,0,适配手型与握持姿势,雷蛇炼狱蝰蛇v3 专业版,适配中大手型抓握、趴握，小手用户趴握也可获得不错手感,"[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_0_关联证据ID,产品定位与用户场景横向对比,0,关联证据ID,雷蛇炼狱蝰蛇v3 专业版,"[""ev_089"", ""ev_094""]","[""ev_089"", ""ev_094""]"
产品定位与用户场景横向对比_1_竞品名称,产品定位与用户场景横向对比,1,竞品名称,罗技 G903,罗技 G903,[]
产品定位与用户场景横向对比_1_核心目标用户,产品定位与用户场景横向对比,1,核心目标用户,罗技 G903,待搜索（方向：罗技G903核心目标用户；关键词：罗技G903 目标用户 官方定位）,[]
产品定位与用户场景横向对比_1_典型适用场景,产品定位与用户场景横向对比,1,典型适用场景,罗技 G903,待搜索（方向：罗技G903典型适用场景；关键词：罗技G903 适用场景 实测）,[]
产品定位与用户场景横向对比_1_适用边界限制,产品定位与用户场景横向对比,1,适用边界限制,罗技 G903,待搜索（方向：罗技G903适用边界限制；关键词：罗技G903 使用限制 短板）,[]
产品定位与用户场景横向对比_1_适配手型与握持姿势,产品定位与用户场景横向对比,1,适配手型与握持姿势,罗技 G903,待搜索（方向：罗技G903适配手型与握持姿势；关键词：罗技G903 手型 握持姿势）,[]
产品定位与用户场景横向对比_1_关联证据ID,产品定位与用户场景横向对比,1,关联证据ID,罗技 G903,[],[]
产品定位与用户场景横向对比_2_竞品名称,产品定位与用户场景横向对比,2,竞品名称,罗技 gpw3,罗技 gpw3,[]
产品定位与用户场景横向对比_2_核心目标用户,产品定位与用户场景横向对比,2,核心目标用户,罗技 gpw3,待搜索（方向：罗技GPW3核心目标用户；关键词：罗技GPW3 目标用户 官方定位）,[]
产品定位与用户场景横向对比_2_典型适用场景,产品定位与用户场景横向对比,2,典型适用场景,罗技 gpw3,待搜索（方向：罗技GPW3典型适用场景；关键词：罗技GPW3 适用场景 实测）,[]
产品定位与用户场景横向对比_2_适用边界限制,产品定位与用户场景横向对比,2,适用边界限制,罗技 gpw3,待搜索（方向：罗技GPW3适用边界限制；关键词：罗技GPW3 使用限制 短板）,[]
产品定位与用户场景横向对比_2_适配手型与握持姿势,产品定位与用户场景横向对比,2,适配手型与握持姿势,罗技 gpw3,待搜索（方向：罗技GPW3适配手型与握持姿势；关键词：罗技GPW3 手型 握持姿势）,[]
产品定位与用户场景横向对比_2_关联证据ID,产品定位与用户场景横向对比,2,关联证据ID,罗技 gpw3,[],[]
核心硬件性能规格横向对比_0_竞品名称,核心硬件性能规格横向对比,0,竞品名称,雷蛇炼狱蝰蛇v3 专业版,雷蛇炼狱蝰蛇v3 专业版,"[""ev_092"", ""ev_094""]"
