cell_id,table_name,row_index,column,competitor,value,evidence_ids
30万级纯电竞品核心用户与场景定位对比表_0_竞品,30万级纯电竞品核心用户与场景定位对比表,0,竞品,极氪001,极氪001,[]
30万级纯电竞品核心用户与场景定位对比表_0_目标用户画像,30万级纯电竞品核心用户与场景定位对比表,0,目标用户画像,极氪001,待搜索（方向：极氪001官方主打的核心购买人群特征分层；关键词：极氪001 目标用户画像）,[]
30万级纯电竞品核心用户与场景定位对比表_0_核心覆盖场景,30万级纯电竞品核心用户与场景定位对比表,0,核心覆盖场景,极氪001,待搜索（方向：极氪001官方宣传的高频用车场景优先级排序；关键词：极氪001 核心主打用车场景）,[]
30万级纯电竞品核心用户与场景定位对比表_0_用户认知度,30万级纯电竞品核心用户与场景定位对比表,0,用户认知度,极氪001,待搜索（方向：30万价位段用户对极氪001的品牌/功能认知占比；关键词：极氪001 用户心智认知度）,[]
30万级纯电竞品核心用户与场景定位对比表_0_证据ID,30万级纯电竞品核心用户与场景定位对比表,0,证据ID,极氪001,[],[]
30万级纯电竞品核心用户与场景定位对比表_1_竞品,30万级纯电竞品核心用户与场景定位对比表,1,竞品,小米SU7,小米SU7,[]
30万级纯电竞品核心用户与场景定位对比表_1_目标用户画像,30万级纯电竞品核心用户与场景定位对比表,1,目标用户画像,小米SU7,待搜索（方向：小米SU7官方主打的核心购买人群特征分层；关键词：小米SU7 目标用户画像）,[]
30万级纯电竞品核心用户与场景定位对比表_1_核心覆盖场景,30万级纯电竞品核心用户与场景定位对比表,1,核心覆盖场景,小米SU7,待搜索（方向：小米SU7官方宣传的高频用车场景优先级排序；关键词：小米SU7 核心主打用车场景）,[]
30万级纯电竞品核心用户与场景定位对比表_1_用户认知度,30万级纯电竞品核心用户与场景定位对比表,1,用户认知度,小米SU7,待搜索（方向：30万价位段用户对小米SU7的品牌/功能认知占比；关键词：小米SU7 用户心智认知度）,[]
30万级纯电竞品核心用户与场景定位对比表_1_证据ID,30万级纯电竞品核心用户与场景定位对比表,1,证据ID,小米SU7,[],[]
30万级纯电竞品核心用户与场景定位对比表_2_竞品,30万级纯电竞品核心用户与场景定位对比表,2,竞品,小鹏P7,小鹏P7,"[""ev_062""]"
30万级纯电竞品核心用户与场景定位对比表_2_目标用户画像,30万级纯电竞品核心用户与场景定位对比表,2,目标用户画像,小鹏P7,待搜索（方向：小鹏P7官方主打的核心购买人群特征分层；关键词：小鹏P7 目标用户画像）,"[""ev_062""]"
30万级纯电竞品核心用户与场景定位对比表_2_核心覆盖场景,30万级纯电竞品核心用户与场景定位对比表,2,核心覆盖场景,小鹏P7,待搜索（方向：小鹏P7官方宣传的高频用车场景优先级排序；关键词：小鹏P7 核心主打用车场景）,"[""ev_062""]"
