cell_id,table_name,row_index,column,competitor,value,evidence_ids
550_900元价格带竞品全周期售价对比表_0_竞品名称,550-900元价格带竞品全周期售价对比表,0,竞品名称,罗技 gpw3,罗技 gpw3,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_官方首发指导价,550-900元价格带竞品全周期售价对比表,0,官方首发指导价,罗技 gpw3,899-999元,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_日常在售价格区间,550-900元价格带竞品全周期售价对比表,0,日常在售价格区间,罗技 gpw3,799-899元,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_大促常规到手价区间,550-900元价格带竞品全周期售价对比表,0,大促常规到手价区间,罗技 gpw3,670-850元,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_历史最低到手价,550-900元价格带竞品全周期售价对比表,0,历史最低到手价,罗技 gpw3,约651元,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_当前是否稳定覆盖550_900元价格带,550-900元价格带竞品全周期售价对比表,0,当前是否稳定覆盖550-900元价格带,罗技 gpw3,是,"[""ev_087""]"
550_900元价格带竞品全周期售价对比表_0_关联证据ID,550-900元价格带竞品全周期售价对比表,0,关联证据ID,罗技 gpw3,"[""ev_087""]","[""ev_087""]"
550_900元价格带竞品全周期售价对比表_1_竞品名称,550-900元价格带竞品全周期售价对比表,1,竞品名称,雷蛇炼狱蝰蛇v3 专业版,雷蛇炼狱蝰蛇v3 专业版,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_官方首发指导价,550-900元价格带竞品全周期售价对比表,1,官方首发指导价,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：查询雷蛇官方首发定价；关键词：雷蛇炼狱蝰蛇v3 专业版 官方首发指导价）,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_日常在售价格区间,550-900元价格带竞品全周期售价对比表,1,日常在售价格区间,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：查询全渠道日常售价；关键词：雷蛇炼狱蝰蛇v3 专业版 日常在售价格区间）,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_大促常规到手价区间,550-900元价格带竞品全周期售价对比表,1,大促常规到手价区间,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：查询历年大促到手价；关键词：雷蛇炼狱蝰蛇v3 专业版 大促常规到手价）,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_历史最低到手价,550-900元价格带竞品全周期售价对比表,1,历史最低到手价,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：查询历史最低售价；关键词：雷蛇炼狱蝰蛇v3 专业版 历史最低到手价）,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_当前是否稳定覆盖550_900元价格带,550-900元价格带竞品全周期售价对比表,1,当前是否稳定覆盖550-900元价格带,雷蛇炼狱蝰蛇v3 专业版,待搜索（方向：确认是否落在目标价格带；关键词：雷蛇炼狱蝰蛇v3 专业版 550-900元价格带覆盖）,"[""ev_088""]"
550_900元价格带竞品全周期售价对比表_1_关联证据ID,550-900元价格带竞品全周期售价对比表,1,关联证据ID,雷蛇炼狱蝰蛇v3 专业版,"[""ev_088""]","[""ev_088""]"
550_900元价格带竞品全周期售价对比表_2_竞品名称,550-900元价格带竞品全周期售价对比表,2,竞品名称,罗技 G903,罗技 G903,[]
550_900元价格带竞品全周期售价对比表_2_官方首发指导价,550-900元价格带竞品全周期售价对比表,2,官方首发指导价,罗技 G903,待搜索（方向：查询罗技官方首发定价；关键词：罗技 G903 官方首发指导价）,[]
550_900元价格带竞品全周期售价对比表_2_日常在售价格区间,550-900元价格带竞品全周期售价对比表,2,日常在售价格区间,罗技 G903,待搜索（方向：查询全渠道日常售价；关键词：罗技 G903 日常在售价格区间）,[]
550_900元价格带竞品全周期售价对比表_2_大促常规到手价区间,550-900元价格带竞品全周期售价对比表,2,大促常规到手价区间,罗技 G903,待搜索（方向：查询历年大促到手价；关键词：罗技 G903 大促常规到手价）,[]
550_900元价格带竞品全周期售价对比表_2_历史最低到手价,550-900元价格带竞品全周期售价对比表,2,历史最低到手价,罗技 G903,待搜索（方向：查询历史最低售价；关键词：罗技 G903 历史最低到手价）,[]
550_900元价格带竞品全周期售价对比表_2_当前是否稳定覆盖550_900元价格带,550-900元价格带竞品全周期售价对比表,2,当前是否稳定覆盖550-900元价格带,罗技 G903,待搜索（方向：确认是否落在目标价格带；关键词：罗技 G903 550-900元价格带覆盖）,[]
550_900元价格带竞品全周期售价对比表_2_关联证据ID,550-900元价格带竞品全周期售价对比表,2,关联证据ID,罗技 G903,[],[]
核心硬件性能参数横向对比表_0_竞品名称,核心硬件性能参数横向对比表,0,竞品名称,罗技 gpw3,罗技 gpw3,"[""ev_087""]"
核心硬件性能参数横向对比表_0_传感器型号,核心硬件性能参数横向对比表,0,传感器型号,罗技 gpw3,HERO25K/HERO2,"[""ev_087""]"
核心硬件性能参数横向对比表_0_鼠标自重,核心硬件性能参数横向对比表,0,鼠标自重,罗技 gpw3,58-63g,"[""ev_087""]"
核心硬件性能参数横向对比表_0_最高轮询率,核心硬件性能参数横向对比表,0,最高轮询率,罗技 gpw3,2KHz,"[""ev_087""]"
核心硬件性能参数横向对比表_0_连接模式,核心硬件性能参数横向对比表,0,连接模式,罗技 gpw3,2.4G无线+蓝牙双模,"[""ev_087""]"
核心硬件性能参数横向对比表_0_标称最长续航,核心硬件性能参数横向对比表,0,标称最长续航,罗技 gpw3,95小时,"[""ev_087""]"
核心硬件性能参数横向对比表_0_微动类型,核心硬件性能参数横向对比表,0,微动类型,罗技 gpw3,LIGHTFORCE光学机械混合微动,"[""ev_087""]"
核心硬件性能参数横向对比表_0_关联证据ID,核心硬件性能参数横向对比表,0,关联证据ID,罗技 gpw3,"[""ev_087""]","[""ev_087""]"
核心硬件性能参数横向对比表_1_竞品名称,核心硬件性能参数横向对比表,1,竞品名称,雷蛇炼狱蝰蛇v3 专业版,雷蛇炼狱蝰蛇v3 专业版,"[""ev_088""]"
