cell_id,table_name,row_index,column,competitor,value,evidence_ids
30万级纯电轿跑核心参数与配置对标表_0_竞品名称,30万级纯电轿跑核心参数与配置对标表,0,竞品名称,极氪001,极氪001,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_30万价位段顶配版官方指导价,30万级纯电轿跑核心参数与配置对标表,0,30万价位段顶配版官方指导价,极氪001,待搜索（方向：极氪001 30万价位顶配官方定价；关键词：极氪001 30万价位顶配版官方指导价）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_官方标定车身级别,30万级纯电轿跑核心参数与配置对标表,0,官方标定车身级别,极氪001,待搜索（方向：极氪官网公示车身级别；关键词：极氪001 官方标定车身级别）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_动力总成功率参数,30万级纯电轿跑核心参数与配置对标表,0,动力总成功率参数,极氪001,待搜索（方向：极氪001 30万顶配版动力参数；关键词：极氪001 动力总成功率参数）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_CLTC最高续航里程,30万级纯电轿跑核心参数与配置对标表,0,CLTC最高续航里程,极氪001,待搜索（方向：极氪001 30万顶配版CLTC续航；关键词：极氪001 CLTC最高续航里程）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_智驾硬件完整配置清单,30万级纯电轿跑核心参数与配置对标表,0,智驾硬件完整配置清单,极氪001,待搜索（方向：极氪001 30万顶配版智驾传感器明细；关键词：极氪001 智驾硬件完整配置清单）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_座舱核心配置,30万级纯电轿跑核心参数与配置对标表,0,座舱核心配置,极氪001,待搜索（方向：极氪001 30万顶配版座舱核心硬件明细；关键词：极氪001 座舱核心配置）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_证据ID,30万级纯电轿跑核心参数与配置对标表,0,证据ID,极氪001,"[""ev_044""]","[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_0_待补全说明,30万级纯电轿跑核心参数与配置对标表,0,待补全说明,极氪001,需补充检索极氪官方发布的全系列参数公示信息,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_竞品名称,30万级纯电轿跑核心参数与配置对标表,1,竞品名称,小米SU7,小米SU7,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_30万价位段顶配版官方指导价,30万级纯电轿跑核心参数与配置对标表,1,30万价位段顶配版官方指导价,小米SU7,待搜索（方向：小米SU7 30万价位顶配官方定价；关键词：小米SU7 30万价位顶配版官方指导价）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_官方标定车身级别,30万级纯电轿跑核心参数与配置对标表,1,官方标定车身级别,小米SU7,待搜索（方向：小米官网公示车身级别；关键词：小米SU7 官方标定车身级别）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_动力总成功率参数,30万级纯电轿跑核心参数与配置对标表,1,动力总成功率参数,小米SU7,待搜索（方向：小米SU7 30万顶配版动力参数；关键词：小米SU7 动力总成功率参数）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_CLTC最高续航里程,30万级纯电轿跑核心参数与配置对标表,1,CLTC最高续航里程,小米SU7,待搜索（方向：小米SU7 30万顶配版CLTC续航；关键词：小米SU7 CLTC最高续航里程）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_智驾硬件完整配置清单,30万级纯电轿跑核心参数与配置对标表,1,智驾硬件完整配置清单,小米SU7,待搜索（方向：小米SU7 30万顶配版智驾传感器明细；关键词：小米SU7 智驾硬件完整配置清单）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_座舱核心配置,30万级纯电轿跑核心参数与配置对标表,1,座舱核心配置,小米SU7,待搜索（方向：小米SU7 30万顶配版座舱核心硬件明细；关键词：小米SU7 座舱核心配置）,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_证据ID,30万级纯电轿跑核心参数与配置对标表,1,证据ID,小米SU7,"[""ev_044""]","[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_1_待补全说明,30万级纯电轿跑核心参数与配置对标表,1,待补全说明,小米SU7,需补充检索小米官方发布的全系列参数公示信息,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_竞品名称,30万级纯电轿跑核心参数与配置对标表,2,竞品名称,小鹏P7,小鹏P7,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_30万价位段顶配版官方指导价,30万级纯电轿跑核心参数与配置对标表,2,30万价位段顶配版官方指导价,小鹏P7,30.18万元,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_官方标定车身级别,30万级纯电轿跑核心参数与配置对标表,2,官方标定车身级别,小鹏P7,公开信息存在中型车/中大型车两种冲突表述，待小鹏官网权威确认,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_动力总成功率参数,30万级纯电轿跑核心参数与配置对标表,2,动力总成功率参数,小鹏P7,双电机总功率437kW，零百加速3.9s,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_CLTC最高续航里程,30万级纯电轿跑核心参数与配置对标表,2,CLTC最高续航里程,小鹏P7,725km，800V平台10%-80%快充仅20分钟,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_智驾硬件完整配置清单,30万级纯电轿跑核心参数与配置对标表,2,智驾硬件完整配置清单,小鹏P7,公开信息未完全披露，待核实激光雷达搭载数量及传感器明细,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_座舱核心配置,30万级纯电轿跑核心参数与配置对标表,2,座舱核心配置,小鹏P7,3颗图灵AI芯片+高通8295P，8.8寸仪表+15.6寸三轴灵动中控+87英寸AR-HUD,"[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_证据ID,30万级纯电轿跑核心参数与配置对标表,2,证据ID,小鹏P7,"[""ev_044""]","[""ev_044""]"
30万级纯电轿跑核心参数与配置对标表_2_待补全说明,30万级纯电轿跑核心参数与配置对标表,2,待补全说明,小鹏P7,需补充小鹏官方全版本能耗、续航、智驾硬件公示信息,"[""ev_044""]"
存量用户体验痛点与未满足需求对比表_0_竞品名称,存量用户体验痛点与未满足需求对比表,0,竞品名称,极氪001,极氪001,"[""ev_044""]"
存量用户体验痛点与未满足需求对比表_0_核心用户痛点TOP3,存量用户体验痛点与未满足需求对比表,0,核心用户痛点TOP3,极氪001,待搜索（方向：极氪001全平台公开用户负面反馈TOP3；关键词：极氪001 核心用户痛点TOP3）,"[""ev_044""]"
存量用户体验痛点与未满足需求对比表_0_对应未被满足的用户需求,存量用户体验痛点与未满足需求对比表,0,对应未被满足的用户需求,极氪001,待搜索（方向：极氪001用户痛点背后的未覆盖需求；关键词：极氪001 未被满足的用户需求）,"[""ev_044""]"
