cell_id,table_name,row_index,column,competitor,value,evidence_ids
核心基础参数横向对比表_0_竞品名称,核心基础参数横向对比表,0,竞品名称,天斧100zz,天斧100zz,"[""ev_062""]"
核心基础参数横向对比表_0_官方吊牌价,核心基础参数横向对比表,0,官方吊牌价,天斧100zz,待搜索（方向：官方公示吊牌价；关键词：尤尼克斯天斧100zz 官方吊牌价）,"[""ev_062""]"
核心基础参数横向对比表_0_当前主流渠道实际售价区间,核心基础参数横向对比表,0,当前主流渠道实际售价区间,天斧100zz,待搜索（方向：主流渠道实际售价；关键词：尤尼克斯天斧100zz 实际售价区间）,"[""ev_062""]"
核心基础参数横向对比表_0_4U规格空拍平衡点,核心基础参数横向对比表,0,4U规格空拍平衡点,天斧100zz,305mm,"[""ev_062""]"
核心基础参数横向对比表_0_4U规格实测挥重,核心基础参数横向对比表,0,4U规格实测挥重,天斧100zz,待搜索（方向：多批次实测挥重；关键词：尤尼克斯天斧100zz 4U实测挥重）,"[""ev_062""]"
核心基础参数横向对比表_0_中杆直径,核心基础参数横向对比表,0,中杆直径,天斧100zz,6.2mm,"[""ev_062""]"
核心基础参数横向对比表_0_线孔总数,核心基础参数横向对比表,0,线孔总数,天斧100zz,待搜索（方向：官方公示线孔数；关键词：尤尼克斯天斧100zz 线孔总数）,"[""ev_062""]"
核心基础参数横向对比表_0_质保拉线磅数,核心基础参数横向对比表,0,质保拉线磅数,天斧100zz,待搜索（方向：官方质保磅数；关键词：尤尼克斯天斧100zz 质保拉线磅数）,"[""ev_062""]"
核心基础参数横向对比表_0_产地,核心基础参数横向对比表,0,产地,天斧100zz,待搜索（方向：官方标注产地；关键词：尤尼克斯天斧100zz 产地）,"[""ev_062""]"
核心基础参数横向对比表_0_支撑证据ID,核心基础参数横向对比表,0,支撑证据ID,天斧100zz,"[""ev_062""]","[""ev_062""]"
核心基础参数横向对比表_1_竞品名称,核心基础参数横向对比表,1,竞品名称,尤尼克斯天斧88D-PRO,尤尼克斯天斧88D-PRO,"[""ev_062""]"
核心基础参数横向对比表_1_官方吊牌价,核心基础参数横向对比表,1,官方吊牌价,尤尼克斯天斧88D-PRO,1820-1850元,"[""ev_062""]"
核心基础参数横向对比表_1_当前主流渠道实际售价区间,核心基础参数横向对比表,1,当前主流渠道实际售价区间,尤尼克斯天斧88D-PRO,989-1699元,"[""ev_062""]"
核心基础参数横向对比表_1_4U规格空拍平衡点,核心基础参数横向对比表,1,4U规格空拍平衡点,尤尼克斯天斧88D-PRO,302mm,"[""ev_062""]"
核心基础参数横向对比表_1_4U规格实测挥重,核心基础参数横向对比表,1,4U规格实测挥重,尤尼克斯天斧88D-PRO,87,"[""ev_062""]"
核心基础参数横向对比表_1_中杆直径,核心基础参数横向对比表,1,中杆直径,尤尼克斯天斧88D-PRO,6.6mm,"[""ev_062""]"
核心基础参数横向对比表_1_线孔总数,核心基础参数横向对比表,1,线孔总数,尤尼克斯天斧88D-PRO,初代68孔/三代76孔,"[""ev_062""]"
核心基础参数横向对比表_1_质保拉线磅数,核心基础参数横向对比表,1,质保拉线磅数,尤尼克斯天斧88D-PRO,3U:21-29磅 4U:20-28磅,"[""ev_062""]"
核心基础参数横向对比表_1_产地,核心基础参数横向对比表,1,产地,尤尼克斯天斧88D-PRO,日本,"[""ev_062""]"
核心基础参数横向对比表_1_支撑证据ID,核心基础参数横向对比表,1,支撑证据ID,尤尼克斯天斧88D-PRO,"[""ev_062""]","[""ev_062""]"
核心基础参数横向对比表_2_竞品名称,核心基础参数横向对比表,2,竞品名称,龙牙之刃,龙牙之刃,"[""ev_062""]"
