cell_id,table_name,row_index,column,competitor,value,evidence_ids
产品定位与用户场景对比_0_竞品名称,产品定位与用户场景对比,0,竞品名称,Redmi AX3600,Redmi AX3600,[]
产品定位与用户场景对比_0_官方产品定位,产品定位与用户场景对比,0,官方产品定位,Redmi AX3600,待搜索（方向：官方公示产品定位；关键词：Redmi AX3600 官方产品定位 产品线层级）,[]
产品定位与用户场景对比_0_核心目标用户,产品定位与用户场景对比,0,核心目标用户,Redmi AX3600,待搜索（方向：核心付费用户画像；关键词：Redmi AX3600 核心购买用户画像）,[]
产品定位与用户场景对比_0_典型使用场景,产品定位与用户场景对比,0,典型使用场景,Redmi AX3600,待搜索（方向：官方推荐高频场景；关键词：Redmi AX3600 官方推荐使用场景）,[]
产品定位与用户场景对比_0_适用边界限制,产品定位与用户场景对比,0,适用边界限制,Redmi AX3600,待搜索（方向：不适用场景与使用限制；关键词：Redmi AX3600 用户反馈使用限制）,[]
产品定位与用户场景对比_0_关联证据ID,产品定位与用户场景对比,0,关联证据ID,Redmi AX3600,[],[]
产品定位与用户场景对比_1_竞品名称,产品定位与用户场景对比,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,"[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_1_官方产品定位,产品定位与用户场景对比,1,官方产品定位,华硕TUF GAMING AX5400,华硕TUF电竞特工系列WiFi6游戏路由器，主打电竞加速大覆盖,"[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_1_核心目标用户,产品定位与用户场景对比,1,核心目标用户,华硕TUF GAMING AX5400,家用电竞玩家、大户型住户、有三端游戏加速需求的网络用户,"[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_1_典型使用场景,产品定位与用户场景对比,1,典型使用场景,华硕TUF GAMING AX5400,电竞游戏低延迟联网、大户型全屋WiFi覆盖、多设备并发联网,"[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_1_适用边界限制,产品定位与用户场景对比,1,适用边界限制,华硕TUF GAMING AX5400,全千兆无2.5G网口，部分版本硬件差异未公示，部分渠道标注不支持固件切换,"[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_1_关联证据ID,产品定位与用户场景对比,1,关联证据ID,华硕TUF GAMING AX5400,"[""ev_057"", ""ev_059""]","[""ev_057"", ""ev_059""]"
产品定位与用户场景对比_2_竞品名称,产品定位与用户场景对比,2,竞品名称,小米AX9000,小米AX9000,"[""ev_061"", ""ev_062""]"
产品定位与用户场景对比_2_官方产品定位,产品定位与用户场景对比,2,官方产品定位,小米AX9000,小米第三代WiFi6旗舰电竞三频路由器，主打游戏低延迟大覆盖,"[""ev_061"", ""ev_062""]"
产品定位与用户场景对比_2_核心目标用户,产品定位与用户场景对比,2,核心目标用户,小米AX9000,米家生态高占比家庭用户、重度电竞玩家、大户型住户、中小办公运维,"[""ev_061"", ""ev_062""]"
产品定位与用户场景对比_2_典型使用场景,产品定位与用户场景对比,2,典型使用场景,小米AX9000,大户型全屋WiFi覆盖、电竞低延迟联网、米家多设备接入、中小办公联网,"[""ev_061"", ""ev_062""]"
产品定位与用户场景对比_2_适用边界限制,产品定位与用户场景对比,2,适用边界限制,小米AX9000,不支持WiFi7，体积大无法放入常规弱电箱，无工业级资质不能用于严苛工业场景,"[""ev_061"", ""ev_062""]"
产品定位与用户场景对比_2_关联证据ID,产品定位与用户场景对比,2,关联证据ID,小米AX9000,"[""ev_061"", ""ev_062""]","[""ev_061"", ""ev_062""]"
核心硬件参数配置对比_0_竞品名称,核心硬件参数配置对比,0,竞品名称,Redmi AX3600,Redmi AX3600,[]
核心硬件参数配置对比_0_主流到手价区间,核心硬件参数配置对比,0,主流到手价区间,Redmi AX3600,待搜索（方向：全渠道实际支付价格范围；关键词：Redmi AX3600 日常大促到手价）,[]
核心硬件参数配置对比_0_无线规格与总速率,核心硬件参数配置对比,0,无线规格与总速率,Redmi AX3600,待搜索（方向：WiFi协议各频段总速率；关键词：Redmi AX3600 无线规格总速率参数）,[]
核心硬件参数配置对比_0_有线网口配置,核心硬件参数配置对比,0,有线网口配置,Redmi AX3600,待搜索（方向：WAN/LAN口数量速率规格；关键词：Redmi AX3600 有线网口配置参数）,[]
核心硬件参数配置对比_0_核心硬件平台,核心硬件参数配置对比,0,核心硬件平台,Redmi AX3600,待搜索（方向：处理器内存闪存配置；关键词：Redmi AX3600 CPU RAM ROM参数）,[]
核心硬件参数配置对比_0_天线与信号放大配置,核心硬件参数配置对比,0,天线与信号放大配置,Redmi AX3600,待搜索（方向：天线数量FEM配置；关键词：Redmi AX3600 天线 信号放大器参数）,[]
核心硬件参数配置对比_0_散热方案,核心硬件参数配置对比,0,散热方案,Redmi AX3600,待搜索（方向：主动/被动散热设计细节；关键词：Redmi AX3600 散热方案 运行温度）,[]
核心硬件参数配置对比_0_关联证据ID,核心硬件参数配置对比,0,关联证据ID,Redmi AX3600,[],[]
核心硬件参数配置对比_1_竞品名称,核心硬件参数配置对比,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,"[""ev_059""]"
核心硬件参数配置对比_1_主流到手价区间,核心硬件参数配置对比,1,主流到手价区间,华硕TUF GAMING AX5400,全渠道470-799元，主流集中在549-599元,"[""ev_059""]"
核心硬件参数配置对比_1_无线规格与总速率,核心硬件参数配置对比,1,无线规格与总速率,华硕TUF GAMING AX5400,WiFi6标准，总速率5400Mbps，2.4G 2x2+5G 4x4支持160MHz频宽,"[""ev_059""]"
核心硬件参数配置对比_1_有线网口配置,核心硬件参数配置对比,1,有线网口配置,华硕TUF GAMING AX5400,1个千兆WAN口+4个千兆LAN口，无2.5G网口，不支持WAN/LAN盲插,"[""ev_059""]"
