cell_id,table_name,row_index,column,competitor,value,evidence_ids
核心硬件配置横向对比表_0_竞品名称,核心硬件配置横向对比表,0,竞品名称,小米AX9000,小米AX9000,"[""ev_082""]"
核心硬件配置横向对比表_0_CPU规格,核心硬件配置横向对比表,0,CPU规格,小米AX9000,高通IPQ8072 4核A53 2.2GHz 6核旗舰级芯片,"[""ev_082""]"
核心硬件配置横向对比表_0_总无线速率,核心硬件配置横向对比表,0,总无线速率,小米AX9000,9000Mbps,"[""ev_082""]"
核心硬件配置横向对比表_0_频段配置,核心硬件配置横向对比表,0,频段配置,小米AX9000,三频（2.4GHz+5.2GHz+5.8GHz）,"[""ev_082""]"
核心硬件配置横向对比表_0_网口配置,核心硬件配置横向对比表,0,网口配置,小米AX9000,1个2.5G自适应WAN/LAN口+1个千兆WAN口+3个千兆LAN口,"[""ev_082""]"
核心硬件配置横向对比表_0_独立信号放大器数量,核心硬件配置横向对比表,0,独立信号放大器数量,小米AX9000,12路,"[""ev_082""]"
核心硬件配置横向对比表_0_内存容量,核心硬件配置横向对比表,0,内存容量,小米AX9000,1GB,"[""ev_082""]"
核心硬件配置横向对比表_0_USB接口规格,核心硬件配置横向对比表,0,USB接口规格,小米AX9000,USB2.0,"[""ev_082""]"
核心硬件配置横向对比表_0_证据ID,核心硬件配置横向对比表,0,证据ID,小米AX9000,"[""ev_082""]","[""ev_082""]"
核心硬件配置横向对比表_1_竞品名称,核心硬件配置横向对比表,1,竞品名称,Redmi AX3600,Redmi AX3600,[]
核心硬件配置横向对比表_1_CPU规格,核心硬件配置横向对比表,1,CPU规格,Redmi AX3600,待搜索（方向：Redmi AX3600 CPU规格；关键词：Redmi AX3600 CPU 处理器 硬件参数）,[]
核心硬件配置横向对比表_1_总无线速率,核心硬件配置横向对比表,1,总无线速率,Redmi AX3600,待搜索（方向：Redmi AX3600总无线速率；关键词：Redmi AX3600 无线速率 传输速率）,[]
核心硬件配置横向对比表_1_频段配置,核心硬件配置横向对比表,1,频段配置,Redmi AX3600,待搜索（方向：Redmi AX3600频段配置；关键词：Redmi AX3600 频段 2.4G 5G）,[]
核心硬件配置横向对比表_1_网口配置,核心硬件配置横向对比表,1,网口配置,Redmi AX3600,待搜索（方向：Redmi AX3600网口配置；关键词：Redmi AX3600 网口 端口 硬件参数）,[]
核心硬件配置横向对比表_1_独立信号放大器数量,核心硬件配置横向对比表,1,独立信号放大器数量,Redmi AX3600,待搜索（方向：Redmi AX3600独立信号放大器数量；关键词：Redmi AX3600 信号放大器 功放数量）,[]
核心硬件配置横向对比表_1_内存容量,核心硬件配置横向对比表,1,内存容量,Redmi AX3600,待搜索（方向：Redmi AX3600内存容量；关键词：Redmi AX3600 内存 RAM 硬件参数）,[]
核心硬件配置横向对比表_1_USB接口规格,核心硬件配置横向对比表,1,USB接口规格,Redmi AX3600,待搜索（方向：Redmi AX3600 USB接口规格；关键词：Redmi AX3600 USB接口 硬件参数）,[]
核心硬件配置横向对比表_1_证据ID,核心硬件配置横向对比表,1,证据ID,Redmi AX3600,[],[]
核心硬件配置横向对比表_2_竞品名称,核心硬件配置横向对比表,2,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,[]
核心硬件配置横向对比表_2_CPU规格,核心硬件配置横向对比表,2,CPU规格,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400 CPU规格；关键词：华硕TUF GAMING AX5400 CPU 处理器 硬件参数）,[]
核心硬件配置横向对比表_2_总无线速率,核心硬件配置横向对比表,2,总无线速率,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400总无线速率；关键词：华硕TUF GAMING AX5400 无线速率 传输速率）,[]
核心硬件配置横向对比表_2_频段配置,核心硬件配置横向对比表,2,频段配置,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400频段配置；关键词：华硕TUF GAMING AX5400 频段 2.4G 5G）,[]
核心硬件配置横向对比表_2_网口配置,核心硬件配置横向对比表,2,网口配置,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400网口配置；关键词：华硕TUF GAMING AX5400 网口 端口 硬件参数）,[]
核心硬件配置横向对比表_2_独立信号放大器数量,核心硬件配置横向对比表,2,独立信号放大器数量,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400独立信号放大器数量；关键词：华硕TUF GAMING AX5400 信号放大器 功放数量）,[]
核心硬件配置横向对比表_2_内存容量,核心硬件配置横向对比表,2,内存容量,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400内存容量；关键词：华硕TUF GAMING AX5400 内存 RAM 硬件参数）,[]
核心硬件配置横向对比表_2_USB接口规格,核心硬件配置横向对比表,2,USB接口规格,华硕TUF GAMING AX5400,待搜索（方向：华硕TUF GAMING AX5400 USB接口规格；关键词：华硕TUF GAMING AX5400 USB接口 硬件参数）,[]
核心硬件配置横向对比表_2_证据ID,核心硬件配置横向对比表,2,证据ID,华硕TUF GAMING AX5400,[],[]
定价与促销策略对比表_0_竞品名称,定价与促销策略对比表,0,竞品名称,小米AX9000,小米AX9000,"[""ev_082""]"
定价与促销策略对比表_0_日常官方指导价,定价与促销策略对比表,0,日常官方指导价,小米AX9000,1199元,"[""ev_082""]"
定价与促销策略对比表_0_历史最低到手价,定价与促销策略对比表,0,历史最低到手价,小米AX9000,461元（618前N名半价活动）,"[""ev_082""]"
定价与促销策略对比表_0_常规促销价格区间,定价与促销策略对比表,0,常规促销价格区间,小米AX9000,779-999元,"[""ev_082""]"
定价与促销策略对比表_0_常用促销玩法,定价与促销策略对比表,0,常用促销玩法,小米AX9000,平台满减、PLUS专属券、大促前N名半价,"[""ev_082""]"
定价与促销策略对比表_0_证据ID,定价与促销策略对比表,0,证据ID,小米AX9000,"[""ev_082""]","[""ev_082""]"
定价与促销策略对比表_1_竞品名称,定价与促销策略对比表,1,竞品名称,Redmi AX3600,Redmi AX3600,[]
定价与促销策略对比表_1_日常官方指导价,定价与促销策略对比表,1,日常官方指导价,Redmi AX3600,待搜索（方向：Redmi AX3600日常官方指导价；关键词：Redmi AX3600 日常价 官方指导价）,[]
定价与促销策略对比表_1_历史最低到手价,定价与促销策略对比表,1,历史最低到手价,Redmi AX3600,待搜索（方向：Redmi AX3600历史最低到手价；关键词：Redmi AX3600 历史低价 最低到手价）,[]
