cell_id,table_name,row_index,column,competitor,value,evidence_ids
500元档高端路由器基础定位与用户场景对比_0_竞品名称,500元档高端路由器基础定位与用户场景对比,0,竞品名称,Redmi AX3600,Redmi AX3600,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_官方定价区间,500元档高端路由器基础定位与用户场景对比,0,官方定价区间,Redmi AX3600,日常售价499元，大促最高涨至599元,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_核心目标用户,500元档高端路由器基础定位与用户场景对比,0,核心目标用户,Redmi AX3600,米家生态用户、对性价比敏感的普通家庭用户,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_典型使用场景,500元档高端路由器基础定位与用户场景对比,0,典型使用场景,Redmi AX3600,中小户型家庭WiFi覆盖、多智能设备稳定联网,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_产品定位,500元档高端路由器基础定位与用户场景对比,0,产品定位,Redmi AX3600,平民级高性价比WiFi6家用路由器,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_适用边界,500元档高端路由器基础定位与用户场景对比,0,适用边界,Redmi AX3600,仅全千兆有线口，无2.5G高速口，2.4G信号表现一般,"[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_0_支撑证据ID,500元档高端路由器基础定位与用户场景对比,0,支撑证据ID,Redmi AX3600,"[""ev_052""]","[""ev_052""]"
500元档高端路由器基础定位与用户场景对比_1_竞品名称,500元档高端路由器基础定位与用户场景对比,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_官方定价区间,500元档高端路由器基础定位与用户场景对比,1,官方定价区间,华硕TUF GAMING AX5400,全渠道售价集中在470-799元区间,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_核心目标用户,500元档高端路由器基础定位与用户场景对比,1,核心目标用户,华硕TUF GAMING AX5400,三端电竞玩家、大户型家庭用户、居家办公网课用户,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_典型使用场景,500元档高端路由器基础定位与用户场景对比,1,典型使用场景,华硕TUF GAMING AX5400,电竞低延迟加速、大户型全屋覆盖、居家办公稳定联网,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_产品定位,500元档高端路由器基础定位与用户场景对比,1,产品定位,华硕TUF GAMING AX5400,主打电竞属性的中端WiFi6家用路由器,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_适用边界,500元档高端路由器基础定位与用户场景对比,1,适用边界,华硕TUF GAMING AX5400,仅支持千兆有线接入，无法满足2.5G以上带宽高速接入需求,"[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_1_支撑证据ID,500元档高端路由器基础定位与用户场景对比,1,支撑证据ID,华硕TUF GAMING AX5400,"[""ev_053"", ""ev_054""]","[""ev_053"", ""ev_054""]"
500元档高端路由器基础定位与用户场景对比_2_竞品名称,500元档高端路由器基础定位与用户场景对比,2,竞品名称,小米AX9000,小米AX9000,[]
500元档高端路由器基础定位与用户场景对比_2_官方定价区间,500元档高端路由器基础定位与用户场景对比,2,官方定价区间,小米AX9000,待搜索（方向：全渠道售价采集；关键词：小米AX9000 官方定价 大促到手价）,[]
500元档高端路由器基础定位与用户场景对比_2_核心目标用户,500元档高端路由器基础定位与用户场景对比,2,核心目标用户,小米AX9000,待搜索（方向：用户定位采集；关键词：小米AX9000 目标用户 官方宣传）,[]
500元档高端路由器基础定位与用户场景对比_2_典型使用场景,500元档高端路由器基础定位与用户场景对比,2,典型使用场景,小米AX9000,待搜索（方向：场景定位采集；关键词：小米AX9000 官方推荐使用场景）,[]
500元档高端路由器基础定位与用户场景对比_2_产品定位,500元档高端路由器基础定位与用户场景对比,2,产品定位,小米AX9000,待搜索（方向：产品定位采集；关键词：小米AX9000 产品定位 官方文案）,[]
500元档高端路由器基础定位与用户场景对比_2_适用边界,500元档高端路由器基础定位与用户场景对比,2,适用边界,小米AX9000,待搜索（方向：适用边界核验；关键词：小米AX9000 适用边界 性能短板）,[]
500元档高端路由器基础定位与用户场景对比_2_支撑证据ID,500元档高端路由器基础定位与用户场景对比,2,支撑证据ID,小米AX9000,[],[]
核心硬件与无线传输能力对比_0_竞品名称,核心硬件与无线传输能力对比,0,竞品名称,Redmi AX3600,Redmi AX3600,"[""ev_052""]"
核心硬件与无线传输能力对比_0_CPU型号,核心硬件与无线传输能力对比,0,CPU型号,Redmi AX3600,高通IPQ8071A 四核1GHz+双核1.7GHz NPU,"[""ev_052""]"
核心硬件与无线传输能力对比_0_内存_闪存容量,核心硬件与无线传输能力对比,0,内存/闪存容量,Redmi AX3600,512MB/256MB,"[""ev_052""]"
核心硬件与无线传输能力对比_0_无线协议,核心硬件与无线传输能力对比,0,无线协议,Redmi AX3600,Wi-Fi 6,"[""ev_052""]"
核心硬件与无线传输能力对比_0_最高并发速率,核心硬件与无线传输能力对比,0,最高并发速率,Redmi AX3600,2976Mbps,"[""ev_052""]"
核心硬件与无线传输能力对比_0_网口配置,核心硬件与无线传输能力对比,0,网口配置,Redmi AX3600,1个千兆WAN口+3个千兆LAN口,"[""ev_052""]"
核心硬件与无线传输能力对比_0_功放配置,核心硬件与无线传输能力对比,0,功放配置,Redmi AX3600,2颗2.4G外置功放+4颗5G外置功放,"[""ev_052""]"
核心硬件与无线传输能力对比_0_支撑证据ID,核心硬件与无线传输能力对比,0,支撑证据ID,Redmi AX3600,"[""ev_052""]","[""ev_052""]"
核心硬件与无线传输能力对比_1_竞品名称,核心硬件与无线传输能力对比,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,"[""ev_056""]"
核心硬件与无线传输能力对比_1_CPU型号,核心硬件与无线传输能力对比,1,CPU型号,华硕TUF GAMING AX5400,待搜索（方向：核心硬件参数核验；关键词：华硕TUF GAMING AX5400 CPU型号）,"[""ev_056""]"
核心硬件与无线传输能力对比_1_内存_闪存容量,核心硬件与无线传输能力对比,1,内存/闪存容量,华硕TUF GAMING AX5400,待搜索（方向：硬件参数采集；关键词：华硕TUF GAMING AX5400 内存 闪存）,"[""ev_056""]"
核心硬件与无线传输能力对比_1_无线协议,核心硬件与无线传输能力对比,1,无线协议,华硕TUF GAMING AX5400,Wi-Fi 6,"[""ev_056""]"
核心硬件与无线传输能力对比_1_最高并发速率,核心硬件与无线传输能力对比,1,最高并发速率,华硕TUF GAMING AX5400,5400Mbps,"[""ev_056""]"
核心硬件与无线传输能力对比_1_网口配置,核心硬件与无线传输能力对比,1,网口配置,华硕TUF GAMING AX5400,待搜索（方向：网口规格核验；关键词：华硕TUF GAMING AX5400 网口配置）,"[""ev_056""]"
核心硬件与无线传输能力对比_1_功放配置,核心硬件与无线传输能力对比,1,功放配置,华硕TUF GAMING AX5400,待搜索（方向：功放参数采集；关键词：华硕TUF GAMING AX5400 功放配置）,"[""ev_056""]"
核心硬件与无线传输能力对比_1_支撑证据ID,核心硬件与无线传输能力对比,1,支撑证据ID,华硕TUF GAMING AX5400,"[""ev_056""]","[""ev_056""]"
核心硬件与无线传输能力对比_2_竞品名称,核心硬件与无线传输能力对比,2,竞品名称,小米AX9000,小米AX9000,[]
核心硬件与无线传输能力对比_2_CPU型号,核心硬件与无线传输能力对比,2,CPU型号,小米AX9000,待搜索（方向：核心硬件参数核验；关键词：小米AX9000 CPU型号 拆解报告）,[]
核心硬件与无线传输能力对比_2_内存_闪存容量,核心硬件与无线传输能力对比,2,内存/闪存容量,小米AX9000,待搜索（方向：硬件参数采集；关键词：小米AX9000 内存 闪存 官方参数）,[]
核心硬件与无线传输能力对比_2_无线协议,核心硬件与无线传输能力对比,2,无线协议,小米AX9000,待搜索（方向：无线协议核验；关键词：小米AX9000 无线协议 官方规格）,[]
核心硬件与无线传输能力对比_2_最高并发速率,核心硬件与无线传输能力对比,2,最高并发速率,小米AX9000,待搜索（方向：速率参数采集；关键词：小米AX9000 最高并发速率）,[]
核心硬件与无线传输能力对比_2_网口配置,核心硬件与无线传输能力对比,2,网口配置,小米AX9000,待搜索（方向：网口规格核验；关键词：小米AX9000 网口配置）,[]
核心硬件与无线传输能力对比_2_功放配置,核心硬件与无线传输能力对比,2,功放配置,小米AX9000,待搜索（方向：功放参数采集；关键词：小米AX9000 功放配置）,[]
核心硬件与无线传输能力对比_2_支撑证据ID,核心硬件与无线传输能力对比,2,支撑证据ID,小米AX9000,[],[]
核心功能与差异化卖点对比_0_竞品名称,核心功能与差异化卖点对比,0,竞品名称,Redmi AX3600,Redmi AX3600,"[""ev_052""]"
核心功能与差异化卖点对比_0_电竞加速能力,核心功能与差异化卖点对比,0,电竞加速能力,Redmi AX3600,支持网易UU游戏加速，降低游戏延迟,"[""ev_052""]"
核心功能与差异化卖点对比_0_组网协议支持,核心功能与差异化卖点对比,0,组网协议支持,Redmi AX3600,支持米家生态混合MESH组网,"[""ev_052""]"
核心功能与差异化卖点对比_0_安全防护能力,核心功能与差异化卖点对比,0,安全防护能力,Redmi AX3600,支持WPA3加密、智能防蹭网、黑白名单管控,"[""ev_052""]"
核心功能与差异化卖点对比_0_生态联动能力,核心功能与差异化卖点对比,0,生态联动能力,Redmi AX3600,支持米家AIoT设备一键发现自动配网,"[""ev_052""]"
核心功能与差异化卖点对比_0_特色增值服务,核心功能与差异化卖点对比,0,特色增值服务,Redmi AX3600,待搜索（方向：增值服务采集；关键词：Redmi AX3600 特色增值服务）,"[""ev_052""]"
核心功能与差异化卖点对比_0_支撑证据ID,核心功能与差异化卖点对比,0,支撑证据ID,Redmi AX3600,"[""ev_052""]","[""ev_052""]"
核心功能与差异化卖点对比_1_竞品名称,核心功能与差异化卖点对比,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_电竞加速能力,核心功能与差异化卖点对比,1,电竞加速能力,华硕TUF GAMING AX5400,内置网易UU加速器，支持三端游戏流量优先处理,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_组网协议支持,核心功能与差异化卖点对比,1,组网协议支持,华硕TUF GAMING AX5400,支持AiMesh2.0多路由智能组网扩展覆盖,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_安全防护能力,核心功能与差异化卖点对比,1,安全防护能力,华硕TUF GAMING AX5400,搭载AiProtection Pro商用级实时威胁拦截体系,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_生态联动能力,核心功能与差异化卖点对比,1,生态联动能力,华硕TUF GAMING AX5400,待搜索（方向：生态联动核验；关键词：华硕TUF GAMING AX5400 智能家居生态联动）,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_特色增值服务,核心功能与差异化卖点对比,1,特色增值服务,华硕TUF GAMING AX5400,新用户赠40天网易UU加速器全端高级会员权益,"[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_1_支撑证据ID,核心功能与差异化卖点对比,1,支撑证据ID,华硕TUF GAMING AX5400,"[""ev_055"", ""ev_056""]","[""ev_055"", ""ev_056""]"
核心功能与差异化卖点对比_2_竞品名称,核心功能与差异化卖点对比,2,竞品名称,小米AX9000,小米AX9000,[]
核心功能与差异化卖点对比_2_电竞加速能力,核心功能与差异化卖点对比,2,电竞加速能力,小米AX9000,待搜索（方向：电竞功能采集；关键词：小米AX9000 电竞加速能力 官方说明）,[]
核心功能与差异化卖点对比_2_组网协议支持,核心功能与差异化卖点对比,2,组网协议支持,小米AX9000,待搜索（方向：组网协议核验；关键词：小米AX9000 组网协议 功能说明）,[]
核心功能与差异化卖点对比_2_安全防护能力,核心功能与差异化卖点对比,2,安全防护能力,小米AX9000,待搜索（方向：安全功能采集；关键词：小米AX9000 安全防护能力）,[]
核心功能与差异化卖点对比_2_生态联动能力,核心功能与差异化卖点对比,2,生态联动能力,小米AX9000,待搜索（方向：生态联动核验；关键词：小米AX9000 生态联动能力）,[]
核心功能与差异化卖点对比_2_特色增值服务,核心功能与差异化卖点对比,2,特色增值服务,小米AX9000,待搜索（方向：增值服务采集；关键词：小米AX9000 特色增值服务）,[]
核心功能与差异化卖点对比_2_支撑证据ID,核心功能与差异化卖点对比,2,支撑证据ID,小米AX9000,[],[]
竞品分析PM洞察与风险提示汇总表_0_洞察类型,竞品分析PM洞察与风险提示汇总表,0,洞察类型,,参数缺口风险类洞察,"[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_0_洞察标题,竞品分析PM洞察与风险提示汇总表,0,洞察标题,,Redmi AX3600核心参数存在大量信息缺口，横向对比基准可信度不足,"[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_0_洞察描述,竞品分析PM洞察与风险提示汇总表,0,洞察描述,,Redmi AX3600与小米AX3600产品边界、硬件配置多处冲突，缺失权威实测数据，直接对标易出现判断偏差,"[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_0_关联竞品,竞品分析PM洞察与风险提示汇总表,0,关联竞品,,Redmi AX3600,"[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_0_PM决策价值,竞品分析PM洞察与风险提示汇总表,0,PM决策价值,,提示优先完成Redmi AX3600官方参数核验、权威实测补全，列为核心验证清单项,"[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_0_支撑证据ID,竞品分析PM洞察与风险提示汇总表,0,支撑证据ID,,"[""ev_052""]","[""ev_052""]"
竞品分析PM洞察与风险提示汇总表_1_洞察类型,竞品分析PM洞察与风险提示汇总表,1,洞察类型,,用户需求分层类洞察,"[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_1_洞察标题,竞品分析PM洞察与风险提示汇总表,1,洞察标题,,500元价位段路由器用户需求分层明显，电竞属性是高溢价切入点,"[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_1_洞察描述,竞品分析PM洞察与风险提示汇总表,1,洞察描述,,同价位竞品分化为生态联动、电竞加速两类定位，覆盖三类核心用户，无产品可同时覆盖所有需求,"[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_1_关联竞品,竞品分析PM洞察与风险提示汇总表,1,关联竞品,,Redmi AX3600、华硕TUF GAMING AX5400,"[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_1_PM决策价值,竞品分析PM洞察与风险提示汇总表,1,PM决策价值,,指导优先锚定某类细分用户做差异化强化，避免通用型产品陷入同质化价格战,"[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_1_支撑证据ID,竞品分析PM洞察与风险提示汇总表,1,支撑证据ID,,"[""ev_053"", ""ev_054""]","[""ev_053"", ""ev_054""]"
竞品分析PM洞察与风险提示汇总表_2_洞察类型,竞品分析PM洞察与风险提示汇总表,2,洞察类型,,产品差异化机会类洞察,"[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_2_洞察标题,竞品分析PM洞察与风险提示汇总表,2,洞察标题,,两款主流竞品均存在明确能力短板，可针对性补全形成差异化优势,"[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_2_洞察描述,竞品分析PM洞察与风险提示汇总表,2,洞察描述,,两款竞品均无2.5G高速网口，华硕生态联动弱，Redmi电竞属性不足，存在明显能力空白,"[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_2_关联竞品,竞品分析PM洞察与风险提示汇总表,2,关联竞品,,Redmi AX3600、华硕TUF GAMING AX5400,"[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_2_PM决策价值,竞品分析PM洞察与风险提示汇总表,2,PM决策价值,,提示将2.5G全网口、兼顾生态+电竞双属性作为核心差异化卖点击中竞品短板,"[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_2_支撑证据ID,竞品分析PM洞察与风险提示汇总表,2,支撑证据ID,,"[""ev_052"", ""ev_054"", ""ev_056""]","[""ev_052"", ""ev_054"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_洞察类型,竞品分析PM洞察与风险提示汇总表,3,洞察类型,,商业化增值类洞察,"[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_洞察标题,竞品分析PM洞察与风险提示汇总表,3,洞察标题,,电竞增值服务可作为500元价位路由器的高毛利商业化切入点,"[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_洞察描述,竞品分析PM洞察与风险提示汇总表,3,洞察描述,,华硕通过内置UU加速器赠会员模式强化电竞感知，为后续付费转化埋下入口，小米系尚未大规模落地,"[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_关联竞品,竞品分析PM洞察与风险提示汇总表,3,关联竞品,,华硕TUF GAMING AX5400,"[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_PM决策价值,竞品分析PM洞察与风险提示汇总表,3,PM决策价值,,指导提前布局游戏加速增值服务体系，通过硬件+会员组合提升溢价和用户生命周期价值,"[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_3_支撑证据ID,竞品分析PM洞察与风险提示汇总表,3,支撑证据ID,,"[""ev_056""]","[""ev_056""]"
竞品分析PM洞察与风险提示汇总表_4_洞察类型,竞品分析PM洞察与风险提示汇总表,4,洞察类型,,用户体验优化类洞察,"[""ev_052"", ""ev_055"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_4_洞察标题,竞品分析PM洞察与风险提示汇总表,4,洞察标题,,低门槛多模式组网能力可大幅降低用户部署成本提升产品竞争力,"[""ev_052"", ""ev_055"", ""ev_056""]"
竞品分析PM洞察与风险提示汇总表_4_洞察描述,竞品分析PM洞察与风险提示汇总表,4,洞察描述,,当前用户对大户型全屋覆盖需求持续提升，组网易用性已成为影响购买决策的核心权重项,"[""ev_052"", ""ev_055"", ""ev_056""]"
